Date,iata,snow_precip_cm
2015-01-13,ITH,0
2015-01-13,ITO,5.7
2015-01-13,JAC,0
2015-01-13,JAN,6.3
2015-01-13,JAX,0
2015-01-13,JFK,0
2015-01-13,JLN,3.6
2015-01-13,JMS,0
2015-01-13,JNU,2.5
2015-01-13,KOA,0
2015-01-13,KTN,0
2015-01-13,LAN,0
2015-01-13,LAR,0
2015-01-13,LAS,0
2015-01-13,LAW,0
2015-01-13,LAX,3.1
2015-01-13,LBB,9.7
2015-01-13,LBE,0
2015-01-13,LCH,0
2015-01-13,LEX,0
2015-01-13,LFT,2.2
2015-01-13,LGA,0
2015-01-13,LGB,0.5
2015-01-13,LIH,0
2015-01-13,LIT,0
2015-01-13,LNK,3.3
2015-01-13,LRD,0
2015-01-13,LSE,0
2015-01-13,LWS,7.2
2015-01-13,MAF,2
2015-01-13,MBS,0
2015-01-13,MCI,6.9
2015-01-13,MCO,0
2015-01-13,MDT,0
2015-01-13,MDW,0
2015-01-13,MEI,0
2015-01-13,MEM,6.8
2015-01-13,MFE,9.9
2015-01-13,MFR,0
2015-01-13,MGM,10.2
2015-01-13,MHK,4.8
2015-01-13,MHT,0
2015-01-13,MIA,9.6
2015-01-13,MKE,0
2015-01-13,MKG,0
2015-01-13,MLB,0
2015-01-13,MLI,3.8
2015-01-13,MLU,0
2015-01-13,MMH,0
2015-01-13,MOB,7.9
2015-01-13,MOT,0
2015-01-13,MQT,0
2015-01-13,MRY,0
2015-01-13,MSN,5.4
2015-01-13,MSO,3.6
2015-01-13,MSP,0.2
2015-01-13,MSY,0
2015-01-13,MTJ,0
2015-01-13,MVY,0
2015-01-13,MYR,5.9
2015-01-13,OAJ,0
2015-01-13,OAK,8.1
2015-01-13,OGG,3.5
2015-01-13,OKC,0
2015-01-13,OMA,0
2015-01-13,OME,1.7
2015-01-13,ONT,0.6
2015-01-13,ORD,0
2015-01-13,ORF,3.8
2015-01-13,ORH,5.6
2015-01-13,OTH,0
2015-01-13,OTZ,4.3
2015-01-13,PAH,0
2015-01-13,PBG,1.1
2015-01-13,PBI,0
2015-01-13,PDX,0
2015-01-13,PHF,0
2015-01-13,PHL,0
2015-01-13,PHX,0
2015-01-13,PIA,0.2
2015-01-13,PIB,12.9
2015-01-13,PIH,0
2015-01-13,PIT,0
2015-01-13,PLN,0
2015-01-13,PNS,0
2015-01-13,PPG,0
2015-01-13,PSC,0
2015-01-13,PSE,4.1
2015-01-13,PSG,0
2015-01-13,PSP,5.7
2015-01-13,PUB,0
2015-01-13,PVD,1.1
2015-01-13,PWM,0
2015-01-13,RAP,0
2015-01-13,RDD,0
2015-01-13,RDM,12.5
2015-01-13,RDU,3.3
2015-01-13,RHI,7.7
2015-01-13,RIC,0
2015-01-13,RKS,0
2015-01-13,RNO,6.4
2015-01-13,ROA,0
2015-01-13,ROC,7.5
2015-01-13,ROW,0
2015-01-13,RST,0
2015-01-13,RSW,2.4
2015-01-13,SAF,12.2
2015-01-13,SAN,0
2015-01-13,SAT,0
2015-01-13,SAV,3.4
2015-01-13,SBA,2.3
2015-01-13,SBN,2.3
2015-01-13,SBP,0
2015-01-13,SCC,0.4
2015-01-13,SCE,0
2015-01-13,SDF,1.5
2015-01-13,SEA,3.2
2015-01-13,SFO,0
2015-01-13,SGF,0
2015-01-13,SGU,0
2015-01-13,SHV,0
2015-01-13,SIT,0
2015-01-13,SJC,8.2
2015-01-13,SJT,1.4
2015-01-13,SJU,0
2015-01-13,SLC,4.9
2015-01-13,SMF,0
2015-01-13,SMX,6.7
2015-01-13,SNA,0
2015-01-13,SPI,0
2015-01-13,SPS,0
2015-01-13,SRQ,3.3
2015-01-13,STC,0
2015-01-13,STL,0
2015-01-13,STT,0
2015-01-13,STX,0
2015-01-13,SUN,8.1
2015-01-13,SUX,0.4
2015-01-13,SWF,7
2015-01-13,SYR,0
2015-01-13,TLH,0
2015-01-13,TOL,4.3
2015-01-13,TPA,9.4
2015-01-13,TRI,6.1
2015-01-13,TTN,0
2015-01-13,TUL,0
2015-01-13,TUS,2.7
2015-01-13,TVC,0.3
2015-01-13,TWF,9.9
2015-01-13,TXK,0
2015-01-13,TYR,0
2015-01-13,TYS,3.3
2015-01-13,UST,0
2015-01-13,VEL,0
2015-01-13,VLD,3.2
2015-01-13,VPS,0
2015-01-13,WRG,0.2
2015-01-13,WYS,0.2
2015-01-13,XNA,1.6
2015-01-13,YAK,2.1
2015-01-13,YUM,7
2015-01-14,ABE,0
2015-01-14,ABI,4.6
2015-01-14,ABQ,0.5
2015-01-14,ABR,0
2015-01-14,ABY,0
2015-01-14,ACK,2.3
2015-01-14,ACT,0
2015-01-14,ACV,2.8
2015-01-14,ACY,0
2015-01-14,ADK,6.2
2015-01-14,ADQ,0
2015-01-14,AEX,0
2015-01-14,AGS,12.5
2015-01-14,AKN,4.4
2015-01-14,ALB,0
2015-01-14,ALO,0
2015-01-14,AMA,0
2015-01-14,ANC,11.5
2015-01-14,APN,0
2015-01-14,ASE,0
2015-01-14,ATL,0
2015-01-14,ATW,0
2015-01-14,AUS,5.6
2015-01-14,AVL,0
2015-01-14,AVP,0
2015-01-14,AZO,0
2015-01-14,BDL,3.8
2015-01-14,BET,0
2015-01-14,BFL,0
2015-01-14,BGM,0
2015-01-14,BGR,0
2015-01-14,BHM,3.2
2015-01-14,BIL,0
2015-01-14,BIS,1.4
2015-01-14,BJI,0.9
2015-01-14,BLI,0
2015-01-14,BMI,0
2015-01-14,BNA,0
2015-01-14,BOI,0
2015-01-14,BOS,3.6
2015-01-14,BPT,0
2015-01-14,BQK,3.7
2015-01-14,BQN,0.9
2015-01-14,BRD,5.5
2015-01-14,BRO,5.3
2015-01-14,BRW,4.1
2015-01-14,BTM,0
2015-01-14,BTR,1.7
2015-01-14,BTV,0.3
2015-01-14,BUF,0
2015-01-14,BUR,2.5
2015-01-14,BWI,7.2
2015-01-14,BZN,0
2015-01-14,CAE,3
2015-01-14,CAK,0
2015-01-14,CDC,0
2015-01-14,CDV,1.2
2015-01-14,CEC,0
2015-01-14,CHA,7
2015-01-14,CHO,0
2015-01-14,CHS,17.2
2015-01-14,CID,2.3
2015-01-14,CIU,0
2015-01-14,CLD,0
2015-01-14,CLE,0
2015-01-14,CLL,0
2015-01-14,CLT,0
2015-01-14,CMH,0
2015-01-14,CMI,0
2015-01-14,CMX,0
2015-01-14,CNY,1.4
2015-01-14,COD,0
2015-01-14,COS,4.2
2015-01-14,COU,2.9
2015-01-14,CPR,0
2015-01-14,CRP,0
2015-01-14,CRW,0
2015-01-14,CSG,0
2015-01-14,CVG,0
2015-01-14,CWA,7.1
2015-01-14,DAB,0
2015-01-14,DAL,4.6
2015-01-14,DAY,2.9
2015-01-14,DBQ,0
2015-01-14,DCA,0.1
2015-01-14,DEN,9.2
2015-01-14,DFW,0
2015-01-14,DHN,0
2015-01-14,DIK,0
2015-01-14,DLG,1.4
2015-01-14,DLH,0
2015-01-14,DRO,1.4
2015-01-14,DSM,4.5
2015-01-14,DTW,0
2015-01-14,DVL,4.5
2015-01-14,EAU,5.3
2015-01-14,ECP,0
2015-01-14,EGE,1.7
2015-01-14,EKO,0
2015-01-14,ELM,6
2015-01-14,ELP,5.2
2015-01-14,ERI,1.6
2015-01-14,ESC,1.4
2015-01-14,EUG,0
2015-01-14,EVV,3
2015-01-14,EWN,1.9
2015-01-14,EWR,2.4
2015-01-14,EYW,0
2015-01-14,FAI,0
2015-01-14,FAR,0
2015-01-14,FAT,0
2015-01-14,FAY,6.1
2015-01-14,FCA,0
2015-01-14,FLG,4.2
2015-01-14,FLL,0
2015-01-14,FNT,4.4
2015-01-14,FSD,6.9
2015-01-14,FSM,0
2015-01-14,FWA,0
2015-01-14,GCC,2.1
2015-01-14,GCK,0
2015-01-14,GEG,-0
2015-01-14,GFK,0
2015-01-14,GGG,2.7
2015-01-14,GJT,0
2015-01-14,GNV,0
2015-01-14,GPT,0
2015-01-14,GRB,11.8
2015-01-14,GRI,0
2015-01-14,GRK,0
2015-01-14,GRR,0
2015-01-14,GSO,0
2015-01-14,GSP,0
2015-01-14,GST,0.7
2015-01-14,GTF,0
2015-01-14,GTR,0
2015-01-14,GUC,0
2015-01-14,GUM,0
2015-01-14,HDN,0
2015-01-14,HIB,7.6
2015-01-14,HLN,0
2015-01-14,HNL,0
2015-01-14,HOB,1
2015-01-14,HOU,0.3
2015-01-14,HPN,1.5
2015-01-14,HRL,0
2015-01-14,HSV,0
2015-01-14,HYA,2.5
2015-01-14,HYS,0
2015-01-14,IAD,0
2015-01-14,IAG,12.1
2015-01-14,IAH,0
2015-01-14,ICT,2.2
2015-01-14,IDA,0
2015-01-14,ILG,0
2015-01-14,ILM,0
2015-01-14,IMT,12.3
2015-01-14,IND,0
2015-01-14,INL,2.2
2015-01-14,ISN,2.4
2015-01-14,ISP,0
2015-01-14,ITH,4.1
2015-01-14,ITO,0.8
2015-01-14,JAC,1.1
2015-01-14,JAN,0
2015-01-14,JAX,2.8
2015-01-14,JFK,10.6
2015-01-14,JLN,8.5
2015-01-14,JMS,0
2015-01-14,JNU,3.7
2015-01-14,KOA,2.4
2015-01-14,KTN,4.7
2015-01-14,LAN,0
2015-01-14,LAR,0
2015-01-14,LAS,2.9
2015-01-14,LAW,4.7
2015-01-14,LAX,0
2015-01-14,LBB,0
2015-01-14,LBE,0
2015-01-14,LCH,0
2015-01-14,LEX,6.9
2015-01-14,LFT,0
2015-01-14,LGA,0
2015-01-14,LGB,9.3
2015-01-14,LIH,7.7
2015-01-14,LIT,1.3
2015-01-14,LNK,0
2015-01-14,LRD,2.9
2015-01-14,LSE,4.6
2015-01-14,LWS,4.4
2015-01-14,MAF,0
2015-01-14,MBS,6.8
2015-01-14,MCI,0
2015-01-14,MCO,0.2
2015-01-14,MDT,5.9
2015-01-14,MDW,3.8
2015-01-14,MEI,4.4
2015-01-14,MEM,3.4
2015-01-14,MFE,0
2015-01-14,MFR,0
2015-01-14,MGM,0
2015-01-14,MHK,0
2015-01-14,MHT,0
2015-01-14,MIA,5.7
2015-01-14,MKE,1
2015-01-14,MKG,5.3
2015-01-14,MLB,3.9
2015-01-14,MLI,0
2015-01-14,MLU,0
2015-01-14,MMH,0
2015-01-14,MOB,4.2
2015-01-14,MOT,0
2015-01-14,MQT,4.3
2015-01-14,MRY,9.9
2015-01-14,MSN,1.4
2015-01-14,MSO,2.8
2015-01-14,MSP,0
2015-01-14,MSY,0.7
2015-01-14,MTJ,0
2015-01-14,MVY,1.4
2015-01-14,MYR,1.5
2015-01-14,OAJ,3.6
2015-01-14,OAK,2
2015-01-14,OGG,0
2015-01-14,OKC,0
2015-01-14,OMA,3.8
2015-01-14,OME,0.6
2015-01-14,ONT,0
2015-01-14,ORD,2.6
2015-01-14,ORF,4.3
2015-01-14,ORH,0
2015-01-14,OTH,3.1
2015-01-14,OTZ,7.2
2015-01-14,PAH,0.9
2015-01-14,PBG,2.4
2015-01-14,PBI,2.2
2015-01-14,PDX,7.9
2015-01-14,PHF,1.2
2015-01-14,PHL,0
2015-01-14,PHX,5.3
2015-01-14,PIA,0.7
2015-01-14,PIB,0
2015-01-14,PIH,0
2015-01-14,PIT,0
2015-01-14,PLN,12.8
2015-01-14,PNS,0
2015-01-14,PPG,10.5
2015-01-14,PSC,0
2015-01-14,PSE,0
2015-01-14,PSG,9.5
2015-01-14,PSP,0
2015-01-14,PUB,4.8
2015-01-14,PVD,6.6
2015-01-14,PWM,6.5
2015-01-14,RAP,0
2015-01-14,RDD,2.9
2015-01-14,RDM,0
2015-01-14,RDU,6.1
2015-01-14,RHI,0
2015-01-14,RIC,0.9
2015-01-14,RKS,0
2015-01-14,RNO,0
2015-01-14,ROA,2.4
2015-01-14,ROC,0
2015-01-14,ROW,0
2015-01-14,RST,0.1
2015-01-14,RSW,0
2015-01-14,SAF,6.5
2015-01-14,SAN,3.3
2015-01-14,SAT,0
2015-01-14,SAV,6.4
2015-01-14,SBA,0.3
2015-01-14,SBN,0
2015-01-14,SBP,7.6
2015-01-14,SCC,0
2015-01-14,SCE,6.7
2015-01-14,SDF,1.6
2015-01-14,SEA,4.7
2015-01-14,SFO,1
2015-01-14,SGF,0
2015-01-14,SGU,0
2015-01-14,SHV,0
2015-01-14,SIT,0
2015-01-14,SJC,0
2015-01-14,SJT,0
2015-01-14,SJU,2.6
2015-01-14,SLC,3.8
2015-01-14,SMF,0
2015-01-14,SMX,0
2015-01-14,SNA,0
2015-01-14,SPI,3.1
2015-01-14,SPS,0
2015-01-14,SRQ,4.7
2015-01-14,STC,1.5
2015-01-14,STL,4.1
2015-01-14,STT,9.9
2015-01-14,STX,0
2015-01-14,SUN,0
2015-01-14,SUX,0
2015-01-14,SWF,9.2
2015-01-14,SYR,6.2
2015-01-14,TLH,0
2015-01-14,TOL,0
2015-01-14,TPA,0
2015-01-14,TRI,0
2015-01-14,TTN,0
2015-01-14,TUL,14.1
2015-01-14,TUS,3
2015-01-14,TVC,1.2
2015-01-14,TWF,0
2015-01-14,TXK,0
2015-01-14,TYR,5.8
2015-01-14,TYS,3.7
2015-01-14,UST,4.6
2015-01-14,VEL,2.1
2015-01-14,VLD,0
2015-01-14,VPS,12.2
2015-01-14,WRG,3.2
2015-01-14,WYS,0
2015-01-14,XNA,0
2015-01-14,YAK,0
2015-01-14,YUM,0
2015-01-15,ABE,3.1
2015-01-15,ABI,0
2015-01-15,ABQ,0
2015-01-15,ABR,0
2015-01-15,ABY,0
2015-01-15,ACK,2.8
2015-01-15,ACT,0
2015-01-15,ACV,0
2015-01-15,ACY,0
2015-01-15,ADK,7.2
2015-01-15,ADQ,0
2015-01-15,AEX,0
2015-01-15,AGS,0
2015-01-15,AKN,5.4
2015-01-15,ALB,9.5
2015-01-15,ALO,3.2
2015-01-15,AMA,0.3
2015-01-15,ANC,0
2015-01-15,APN,2.1
2015-01-15,ASE,0
2015-01-15,ATL,0
2015-01-15,ATW,0
2015-01-15,AUS,0
2015-01-15,AVL,5.4
2015-01-15,AVP,8.1
2015-01-15,AZO,3.9
2015-01-15,BDL,0.8
2015-01-15,BET,3.5
2015-01-15,BFL,-0
2015-01-15,BGM,4.8
2015-01-15,BGR,3.4
2015-01-15,BHM,3.1
2015-01-15,BIL,5
2015-01-15,BIS,0
2015-01-15,BJI,0
2015-01-15,BLI,1.5
2015-01-15,BMI,2.5
2015-01-15,BNA,1.3
2015-01-15,BOI,6.9
2015-01-15,BOS,0
2015-01-15,BPT,1.6
2015-01-15,BQK,0
2015-01-15,BQN,13
2015-01-15,BRD,0
2015-01-15,BRO,0
2015-01-15,BRW,0
2015-01-15,BTM,0
2015-01-15,BTR,0
2015-01-15,BTV,0
2015-01-15,BUF,0
2015-01-15,BUR,5.7
2015-01-15,BWI,0
2015-01-15,BZN,0
2015-01-15,CAE,0
2015-01-15,CAK,1.1
2015-01-15,CDC,0
2015-01-15,CDV,0
2015-01-15,CEC,0
2015-01-15,CHA,0
2015-01-15,CHO,5.3
2015-01-15,CHS,4.7
2015-01-15,CID,3.5
2015-01-15,CIU,0
2015-01-15,CLD,0
2015-01-15,CLE,0
2015-01-15,CLL,0
2015-01-15,CLT,0
2015-01-15,CMH,2.3
2015-01-15,CMI,0
2015-01-15,CMX,3
2015-01-15,CNY,0
2015-01-15,COD,2.5
2015-01-15,COS,0
2015-01-15,COU,5.4
2015-01-15,CPR,0
2015-01-15,CRP,2.5
2015-01-15,CRW,7.3
2015-01-15,CSG,0
2015-01-15,CVG,0.1
2015-01-15,CWA,0
2015-01-15,DAB,2.3
2015-01-15,DAL,0
2015-01-15,DAY,1.5
2015-01-15,DBQ,0
2015-01-15,DCA,0.6
2015-01-15,DEN,2.1
2015-01-15,DFW,0
2015-01-15,DHN,0
2015-01-15,DIK,0
2015-01-15,DLG,0
2015-01-15,DLH,2.4
2015-01-15,DRO,0.8
2015-01-15,DSM,0
2015-01-15,DTW,0
2015-01-15,DVL,0
2015-01-15,EAU,12.3
2015-01-15,ECP,0
2015-01-15,EGE,5.2
2015-01-15,EKO,5.7
2015-01-15,ELM,4.1
2015-01-15,ELP,0
2015-01-15,ERI,0
2015-01-15,ESC,0
2015-01-15,EUG,6.2
2015-01-15,EVV,9.2
2015-01-15,EWN,4.1
2015-01-15,EWR,0
2015-01-15,EYW,2.9
2015-01-15,FAI,0
2015-01-15,FAR,2.2
2015-01-15,FAT,0
2015-01-15,FAY,0
2015-01-15,FCA,0
2015-01-15,FLG,6.6
2015-01-15,FLL,0
2015-01-15,FNT,0
2015-01-15,FSD,1.5
2015-01-15,FSM,0
2015-01-15,FWA,0
2015-01-15,GCC,2.5
2015-01-15,GCK,3.8
2015-01-15,GEG,0
2015-01-15,GFK,0
2015-01-15,GGG,0
2015-01-15,GJT,0
2015-01-15,GNV,3.8
2015-01-15,GPT,1.9
2015-01-15,GRB,0
2015-01-15,GRI,0
2015-01-15,GRK,9.9
2015-01-15,GRR,1.5
2015-01-15,GSO,0
2015-01-15,GSP,0.4
2015-01-15,GST,0.9
2015-01-15,GTF,0.3
2015-01-15,GTR,4.6
2015-01-15,GUC,0
2015-01-15,GUM,7.4
2015-01-15,HDN,1.6
2015-01-15,HIB,0
2015-01-15,HLN,1.4
2015-01-15,HNL,0
2015-01-15,HOB,0
2015-01-15,HOU,0
2015-01-15,HPN,0
2015-01-15,HRL,0
2015-01-15,HSV,0
2015-01-15,HYA,0
2015-01-15,HYS,0
2015-01-15,IAD,2.6
2015-01-15,IAG,7.2
2015-01-15,IAH,0
2015-01-15,ICT,0.2
2015-01-15,IDA,9.4
2015-01-15,ILG,1.7
2015-01-15,ILM,3.4
2015-01-15,IMT,0
2015-01-15,IND,0
2015-01-15,INL,0
2015-01-15,ISN,0
2015-01-15,ISP,1.3
2015-01-15,ITH,2.8
2015-01-15,ITO,0
2015-01-15,JAC,0
2015-01-15,JAN,0
2015-01-15,JAX,4.7
2015-01-15,JFK,0
2015-01-15,JLN,0
2015-01-15,JMS,0.3
2015-01-15,JNU,0
2015-01-15,KOA,0
2015-01-15,KTN,4.6
2015-01-15,LAN,9.8
2015-01-15,LAR,1.7
2015-01-15,LAS,0
2015-01-15,LAW,0
2015-01-15,LAX,0
2015-01-15,LBB,0
2015-01-15,LBE,4.9
2015-01-15,LCH,0.6
2015-01-15,LEX,1.1
2015-01-15,LFT,0
2015-01-15,LGA,0
2015-01-15,LGB,0
2015-01-15,LIH,0
2015-01-15,LIT,0.4
2015-01-15,LNK,0
2015-01-15,LRD,0
2015-01-15,LSE,2.5
2015-01-15,LWS,6.7
2015-01-15,MAF,0
2015-01-15,MBS,8
2015-01-15,MCI,4.4
2015-01-15,MCO,0
2015-01-15,MDT,0.6
2015-01-15,MDW,2.3
2015-01-15,MEI,0
2015-01-15,MEM,3.8
2015-01-15,MFE,0
2015-01-15,MFR,0
2015-01-15,MGM,0
2015-01-15,MHK,2.9
2015-01-15,MHT,0
2015-01-15,MIA,0
2015-01-15,MKE,0
2015-01-15,MKG,0
2015-01-15,MLB,0
2015-01-15,MLI,0
2015-01-15,MLU,2.8
2015-01-15,MMH,0
2015-01-15,MOB,0
2015-01-15,MOT,9
2015-01-15,MQT,10.4
2015-01-15,MRY,2.7
2015-01-15,MSN,6.8
2015-01-15,MSO,0
2015-01-15,MSP,0
2015-01-15,MSY,0
2015-01-15,MTJ,0.1
2015-01-15,MVY,0
2015-01-15,MYR,0
2015-01-15,OAJ,9.3
2015-01-15,OAK,0
2015-01-15,OGG,0
2015-01-15,OKC,0
2015-01-15,OMA,0
2015-01-15,OME,8
2015-01-15,ONT,0
2015-01-15,ORD,0
2015-01-15,ORF,0
2015-01-15,ORH,0.9
2015-01-15,OTH,0
2015-01-15,OTZ,2.6
2015-01-15,PAH,0
2015-01-15,PBG,0
2015-01-15,PBI,3.2
2015-01-15,PDX,0
2015-01-15,PHF,0
2015-01-15,PHL,0
2015-01-15,PHX,0
2015-01-15,PIA,0
2015-01-15,PIB,0
2015-01-15,PIH,0
2015-01-15,PIT,8.7
2015-01-15,PLN,2.3
2015-01-15,PNS,0.1
2015-01-15,PPG,0
2015-01-15,PSC,1.5
2015-01-15,PSE,0
2015-01-15,PSG,1.3
2015-01-15,PSP,1.1
2015-01-15,PUB,0
2015-01-15,PVD,0.6
2015-01-15,PWM,5.7
2015-01-15,RAP,9.9
2015-01-15,RDD,0
2015-01-15,RDM,0
2015-01-15,RDU,0
2015-01-15,RHI,0.3
2015-01-15,RIC,2.6
2015-01-15,RKS,3.5
2015-01-15,RNO,3.3
2015-01-15,ROA,4
2015-01-15,ROC,0
2015-01-15,ROW,7.1
2015-01-15,RST,0
2015-01-15,RSW,1.5
2015-01-15,SAF,0
2015-01-15,SAN,1.6
2015-01-15,SAT,2.4
2015-01-15,SAV,0
2015-01-15,SBA,0
2015-01-15,SBN,10.6
2015-01-15,SBP,2.3
2015-01-15,SCC,2.8
2015-01-15,SCE,8.8
2015-01-15,SDF,0
2015-01-15,SEA,3.1
2015-01-15,SFO,0.8
2015-01-15,SGF,0
2015-01-15,SGU,0
2015-01-15,SHV,0
2015-01-15,SIT,0
2015-01-15,SJC,2.9
2015-01-15,SJT,4.6
2015-01-15,SJU,7.2
2015-01-15,SLC,1.3
2015-01-15,SMF,0
2015-01-15,SMX,4.2
2015-01-15,SNA,6.1
2015-01-15,SPI,12.8
2015-01-15,SPS,2.9
2015-01-15,SRQ,0
2015-01-15,STC,0
2015-01-15,STL,0
2015-01-15,STT,0
2015-01-15,STX,0
2015-01-15,SUN,0
2015-01-15,SUX,8.1
2015-01-15,SWF,0.9
2015-01-15,SYR,2.8
2015-01-15,TLH,0.8
2015-01-15,TOL,0.3
2015-01-15,TPA,5.9
2015-01-15,TRI,2.4
2015-01-15,TTN,0
2015-01-15,TUL,0
2015-01-15,TUS,3.2
2015-01-15,TVC,0
2015-01-15,TWF,0
2015-01-15,TXK,0
2015-01-15,TYR,0
2015-01-15,TYS,6.5
2015-01-15,UST,2.8
2015-01-15,VEL,0.8
2015-01-15,VLD,0
2015-01-15,VPS,0
2015-01-15,WRG,0.7
2015-01-15,WYS,0.9
2015-01-15,XNA,0
2015-01-15,YAK,3.5
2015-01-15,YUM,-0
2015-01-16,ABE,0
2015-01-16,ABI,7.2
2015-01-16,ABQ,0
2015-01-16,ABR,4.8
2015-01-16,ABY,8.4
2015-01-16,ACK,0
2015-01-16,ACT,8.1
2015-01-16,ACV,2.4
2015-01-16,ACY,0
2015-01-16,ADK,0
2015-01-16,ADQ,0
2015-01-16,AEX,3.7
2015-01-16,AGS,0
2015-01-16,AKN,0
2015-01-16,ALB,0
2015-01-16,ALO,0
2015-01-16,AMA,0
2015-01-16,ANC,3.7
2015-01-16,APN,0
2015-01-16,ASE,3.9
2015-01-16,ATL,0.7
2015-01-16,ATW,0
2015-01-16,AUS,0
2015-01-16,AVL,0
2015-01-16,AVP,0
2015-01-16,AZO,0
2015-01-16,BDL,1.9
2015-01-16,BET,2
2015-01-16,BFL,4.8
2015-01-16,BGM,0
2015-01-16,BGR,0
2015-01-16,BHM,0
2015-01-16,BIL,0
2015-01-16,BIS,5.3
2015-01-16,BJI,7.7
2015-01-16,BLI,5.5
2015-01-16,BMI,3.3
2015-01-16,BNA,0
2015-01-16,BOI,0
2015-01-16,BOS,3
2015-01-16,BPT,1.5
2015-01-16,BQK,5.2
2015-01-16,BQN,0
2015-01-16,BRD,0
2015-01-16,BRO,2.5
2015-01-16,BRW,2.8
2015-01-16,BTM,0
2015-01-16,BTR,0
2015-01-16,BTV,6.4
2015-01-16,BUF,6.8
2015-01-16,BUR,0
2015-01-16,BWI,0
2015-01-16,BZN,0.2
2015-01-16,CAE,0.9
2015-01-16,CAK,0
2015-01-16,CDC,0
2015-01-16,CDV,0
2015-01-16,CEC,0
2015-01-16,CHA,1.9
2015-01-16,CHO,12.8
2015-01-16,CHS,1.8
2015-01-16,CID,0
2015-01-16,CIU,0
2015-01-16,CLD,0
2015-01-16,CLE,7
2015-01-16,CLL,0
2015-01-16,CLT,6.1
2015-01-16,CMH,0
2015-01-16,CMI,0
2015-01-16,CMX,0
2015-01-16,CNY,0
2015-01-16,COD,4.6
2015-01-16,COS,2.9
2015-01-16,COU,9.5
2015-01-16,CPR,4.1
2015-01-16,CRP,0
2015-01-16,CRW,4.1
2015-01-16,CSG,3.8
2015-01-16,CVG,1.3
2015-01-16,CWA,0
2015-01-16,DAB,2
2015-01-16,DAL,1.7
2015-01-16,DAY,1.6
2015-01-16,DBQ,2.7
2015-01-16,DCA,0
2015-01-16,DEN,6.8
2015-01-16,DFW,0
2015-01-16,DHN,2.3
2015-01-16,DIK,7.5
2015-01-16,DLG,0
2015-01-16,DLH,10.3
2015-01-16,DRO,0
2015-01-16,DSM,0
2015-01-16,DTW,0
2015-01-16,DVL,2.4
2015-01-16,EAU,6.2
2015-01-16,ECP,2.9
2015-01-16,EGE,6.2
2015-01-16,EKO,0
2015-01-16,ELM,0
2015-01-16,ELP,0
2015-01-16,ERI,0.3
2015-01-16,ESC,0
2015-01-16,EUG,0
2015-01-16,EVV,0.2
2015-01-16,EWN,0
2015-01-16,EWR,0.2
2015-01-16,EYW,11.1
2015-01-16,FAI,0
2015-01-16,FAR,0
2015-01-16,FAT,0
2015-01-16,FAY,0
2015-01-16,FCA,1.7
2015-01-16,FLG,0
2015-01-16,FLL,0
2015-01-16,FNT,0
2015-01-16,FSD,5
2015-01-16,FSM,0
2015-01-16,FWA,5.4
2015-01-16,GCC,0
2015-01-16,GCK,4.9
2015-01-16,GEG,0
2015-01-16,GFK,0
2015-01-16,GGG,5.7
2015-01-16,GJT,1
2015-01-16,GNV,0
2015-01-16,GPT,0.2
2015-01-16,GRB,1.2
2015-01-16,GRI,0
2015-01-16,GRK,2
2015-01-16,GRR,3.5
2015-01-16,GSO,5.2
2015-01-16,GSP,9
2015-01-16,GST,0
2015-01-16,GTF,0
2015-01-16,GTR,0.7
2015-01-16,GUC,5.1
2015-01-16,GUM,1.5
2015-01-16,HDN,2.4
2015-01-16,HIB,0.3
2015-01-16,HLN,0
2015-01-16,HNL,2.8
2015-01-16,HOB,0.3
2015-01-16,HOU,0
2015-01-16,HPN,0
2015-01-16,HRL,2.3
2015-01-16,HSV,4.9
2015-01-16,HYA,0
2015-01-16,HYS,0
2015-01-16,IAD,10.1
2015-01-16,IAG,5.6
2015-01-16,IAH,0
2015-01-16,ICT,0
2015-01-16,IDA,0.2
2015-01-16,ILG,0
2015-01-16,ILM,0.9
2015-01-16,IMT,0
2015-01-16,IND,1.9
2015-01-16,INL,3.9
2015-01-16,ISN,0
2015-01-16,ISP,6.1
2015-01-16,ITH,2.6
2015-01-16,ITO,0
2015-01-16,JAC,0.6
2015-01-16,JAN,1.7
2015-01-16,JAX,5.1
2015-01-16,JFK,8.1
2015-01-16,JLN,0
2015-01-16,JMS,-0
2015-01-16,JNU,0
2015-01-16,KOA,0
2015-01-16,KTN,0
2015-01-16,LAN,1.6
2015-01-16,LAR,0
2015-01-16,LAS,0
2015-01-16,LAW,5.1
2015-01-16,LAX,0
2015-01-16,LBB,3.1
2015-01-16,LBE,1.3
2015-01-16,LCH,0
2015-01-16,LEX,0
2015-01-16,LFT,0
2015-01-16,LGA,0
2015-01-16,LGB,0
2015-01-16,LIH,0.1
2015-01-16,LIT,4.7
2015-01-16,LNK,0.2
2015-01-16,LRD,0
2015-01-16,LSE,5.9
2015-01-16,LWS,0
2015-01-16,MAF,7.1
2015-01-16,MBS,3.7
2015-01-16,MCI,0
2015-01-16,MCO,0
2015-01-16,MDT,0
2015-01-16,MDW,0
2015-01-16,MEI,0
2015-01-16,MEM,0
2015-01-16,MFE,0
2015-01-16,MFR,1
2015-01-16,MGM,0
2015-01-16,MHK,0
2015-01-16,MHT,8.7
2015-01-16,MIA,1
