DOB,DaysAlive,IQ,Pass,Gender
1990-04-16 19:53:20,10764.9212962963,108,Yes,Male
1990-05-22 17:00:00,10729.0416666667,57,Yes,Male
1990-02-11 21:33:20,10828.8101851852,94,Yes,Male
1990-03-21 04:00:00,10791.5416666667,76,No,Male
1990-04-04 13:26:40,10777.1898148148,111,No,Male
1990-06-18 07:53:20,10702.4212962963,58,No,Male
1990-03-30 21:20:00,10781.8194444444,53,No,Male
1990-02-15 20:00:00,10824.875,132,Yes,Male
1990-02-21 20:26:40,10818.8564814815,129,Yes,Male
1990-01-14 10:13:20,10857.2824074074,128,Yes,Male
1990-01-26 22:13:20,10844.7824074074,125,Yes,Male
1990-06-07 10:46:40,10713.3009259259,113,No,Male
1990-02-28 19:06:40,10811.912037037,104,Yes,Male
1990-05-22 17:00:00,10729.0416666667,78,Yes,Male
1990-04-04 13:26:40,10777.1898148148,118,Yes,Male
1990-05-19 11:13:20,10732.2824074074,99,Yes,Male
1990-01-23 22:00:00,10847.7916666667,101,Yes,Male
1990-04-28 04:06:40,10753.5787037037,103,Yes,Male
1990-05-13 10:46:40,10738.3009259259,123,No,Male
1990-02-27 09:46:40,10813.3009259259,84,No,Male
1990-05-21 13:13:20,10730.1990740741,110,Yes,Male
1990-03-18 03:46:40,10794.5509259259,116,No,Male
1990-06-03 01:13:20,10717.6990740741,110,No,Male
1990-01-04 00:13:20,10867.6990740741,68,Yes,Male
1990-03-08 10:26:40,10804.2731481481,90,No,Male
1990-04-28 09:40:00,10753.3472222222,125,Yes,Male
1990-05-05 19:26:40,10745.9398148148,45,Yes,Male
1990-02-10 06:40:00,10830.4305555556,85,No,Male
1990-03-05 15:46:40,10807.0509259259,88,No,Male
1990-05-19 00:06:40,10732.7453703704,58,No,Male
1990-06-04 05:00:00,10716.5416666667,62,No,Male
1990-02-06 02:40:00,10834.5972222222,119,No,Male
1990-01-22 23:46:40,10848.7175925926,102,No,Male
1990-06-02 08:33:20,10718.3935185185,132,Yes,Male
1990-04-17 12:33:20,10764.2268518519,105,Yes,Male
1990-01-15 02:53:20,10856.587962963,96,Yes,Male
1990-05-04 15:40:00,10747.0972222222,73,No,Male
1990-05-10 05:00:00,10741.5416666667,150,Yes,Male
1990-04-02 00:20:00,10779.7361111111,108,No,Male
1990-06-16 22:33:20,10703.8101851852,110,Yes,Male
1990-03-02 10:00:00,10810.2916666667,115,Yes,Male
1990-05-12 01:26:40,10739.6898148148,67,No,Male
1990-03-27 21:06:40,10784.8287037037,114,No,Male
1990-05-04 04:33:20,10747.5601851852,125,Yes,Male
1990-02-26 11:33:20,10814.2268518519,95,No,Male
1990-03-16 07:20:00,10796.4027777778,84,Yes,Male
1990-03-31 19:33:20,10780.8935185185,79,Yes,Male
1990-04-07 13:40:00,10774.1805555556,127,Yes,Male
1990-01-26 05:33:20,10845.4768518519,77,No,Male
1990-03-01 00:40:00,10811.6805555556,91,Yes,Male
1990-03-23 06:00:00,10789.4583333333,50,No,Male
1990-02-28 08:00:00,10812.375,105,No,Male
1990-04-11 06:33:20,10770.4768518519,109,Yes,Male
1990-04-23 13:00:00,10758.2083333333,58,Yes,Male
1990-06-14 09:26:40,10706.3564814815,113,Yes,Male
1990-01-19 12:26:40,10852.1898148148,99,Yes,Male
1990-03-13 23:46:40,10798.7175925926,64,Yes,Male
1990-03-07 01:06:40,10805.662037037,132,Yes,Male
1990-02-08 15:46:40,10832.0509259259,80,Yes,Male
1990-01-09 13:33:20,10862.1435185185,111,No,Male
1990-05-09 23:26:40,10741.7731481481,44,Yes,Male
1990-05-02 19:13:20,10748.9490740741,48,Yes,Male
1990-01-26 22:13:20,10844.7824074074,50,No,Male
1990-04-22 09:13:20,10759.3657407407,116,Yes,Male
1990-04-11 12:06:40,10770.2453703704,77,Yes,Male
1990-05-26 21:00:00,10724.875,113,Yes,Male
1990-01-23 05:20:00,10848.4861111111,81,No,Male
1990-04-04 13:26:40,10777.1898148148,119,No,Male
1990-06-10 16:33:20,10710.0601851852,142,Yes,Male
1990-03-12 03:20:00,10800.5694444444,99,No,Male
1990-02-27 09:46:40,10813.3009259259,102,No,Male
1990-02-28 08:00:00,10812.375,146,Yes,Male
1990-06-14 20:33:20,10705.8935185185,52,No,Male
1990-06-12 01:53:20,10708.6712962963,84,No,Male
1990-03-14 05:20:00,10798.4861111111,95,Yes,Male
1990-01-20 21:46:40,10850.8009259259,111,Yes,Male
1990-03-06 02:53:20,10806.587962963,82,No,Male
1990-03-20 16:53:20,10792.0046296296,124,Yes,Male
1990-03-02 21:06:40,10809.8287037037,107,Yes,Male
1990-03-27 15:33:20,10785.0601851852,140,No,Male
1990-03-28 13:46:40,10784.1342592593,91,Yes,Male
1990-01-03 18:40:00,10867.9305555556,59,Yes,Male
1990-03-21 15:06:40,10791.0787037037,85,No,Male
1990-01-25 01:46:40,10846.6342592593,114,Yes,Male
1990-02-23 22:26:40,10816.7731481481,147,No,Male
1990-05-24 19:00:00,10726.9583333333,116,No,Male
1990-02-20 11:06:40,10820.2453703704,133,No,Male
1990-01-29 05:46:40,10842.4675925926,114,No,Male
1990-05-23 20:46:40,10727.8842592593,141,Yes,Male
1990-01-29 00:13:20,10842.6990740741,64,Yes,Male
1990-03-20 11:20:00,10792.2361111111,94,No,Male
1990-03-24 09:46:40,10788.3009259259,78,Yes,Male
1990-01-14 10:13:20,10857.2824074074,130,No,Male
1990-01-22 01:33:20,10849.6435185185,76,No,Male
1990-06-10 22:06:40,10709.8287037037,109,No,Male
1990-05-28 06:20:00,10723.4861111111,69,No,Male
1990-03-26 22:53:20,10785.7546296296,96,No,Male
1990-03-24 04:13:20,10788.5324074074,96,Yes,Male
1990-01-05 09:33:20,10866.3101851852,89,Yes,Male
1990-06-12 01:53:20,10708.6712962963,114,No,Male
1990-01-05 15:06:40,10866.0787037037,156,No,Male
1990-01-05 09:33:20,10866.3101851852,72,Yes,Male
1990-02-24 09:33:20,10816.3101851852,107,No,Male
1990-01-08 09:46:40,10863.3009259259,145,No,Male
1990-03-31 19:33:20,10780.8935185185,137,Yes,Male
1990-02-04 22:53:20,10835.7546296296,104,Yes,Male
1990-04-27 22:33:20,10753.8101851852,82,Yes,Male
1990-03-07 06:40:00,10805.4305555556,137,Yes,Male
1990-03-01 11:46:40,10811.2175925926,100,No,Male
1990-02-28 13:33:20,10812.1435185185,74,No,Male
1990-03-16 01:46:40,10796.6342592593,73,No,Male
1990-03-04 06:26:40,10808.4398148148,99,Yes,Male
1990-03-16 01:46:40,10796.6342592593,146,No,Male
1990-01-16 06:40:00,10855.4305555556,77,No,Male
1990-04-20 23:53:20,10760.7546296296,108,No,Male
1990-01-25 01:46:40,10846.6342592593,68,Yes,Male
1990-02-18 20:13:20,10821.8657407407,99,Yes,Male
1990-05-23 15:13:20,10728.1157407407,45,Yes,Male
1990-06-18 07:53:20,10702.4212962963,97,No,Male
1990-02-27 09:46:40,10813.3009259259,123,Yes,Male
1990-02-14 16:13:20,10826.0324074074,85,No,Male
1990-04-05 11:40:00,10776.2638888889,105,No,Male
1990-03-25 13:33:20,10787.1435185185,114,Yes,Male
1990-01-11 10:00:00,10860.2916666667,97,Yes,Male
1990-01-19 01:20:00,10852.6527777778,88,No,Male
1990-06-17 09:40:00,10703.3472222222,119,No,Male
1990-02-04 22:53:20,10835.7546296296,111,Yes,Male
1990-01-14 15:46:40,10857.0509259259,116,Yes,Male
1990-05-14 09:00:00,10737.375,126,Yes,Male
1990-02-13 06:53:20,10827.4212962963,96,Yes,Male
1990-05-11 03:13:20,10740.6157407407,104,Yes,Male
1990-02-18 20:13:20,10821.8657407407,173,Yes,Male
1990-03-19 13:06:40,10793.162037037,64,No,Male
1990-01-04 16:53:20,10867.0046296296,58,No,Male
1990-03-23 11:33:20,10789.2268518519,122,Yes,Male
1990-01-04 22:26:40,10866.7731481481,92,Yes,Male
1990-02-28 19:06:40,10811.912037037,122,No,Male
1990-01-07 17:06:40,10863.9953703704,133,No,Male
1990-05-05 02:46:40,10746.6342592593,135,No,Male
1990-01-12 08:13:20,10859.3657407407,78,Yes,Male
1990-01-13 23:06:40,10857.7453703704,95,Yes,Male
1990-05-28 17:26:40,10723.0231481481,109,No,Male
1990-01-01 11:06:40,10870.2453703704,147,Yes,Male
1990-04-30 06:06:40,10751.4953703704,89,No,Male
1990-04-06 04:20:00,10775.5694444444,108,Yes,Male
1990-03-18 20:26:40,10793.8564814815,72,Yes,Male
1990-03-27 04:26:40,10785.5231481481,97,Yes,Male
1990-02-09 08:26:40,10831.3564814815,54,Yes,Male
1990-05-15 18:20:00,10735.9861111111,67,Yes,Male
1990-02-20 22:13:20,10819.7824074074,76,No,Male
1990-03-20 11:20:00,10792.2361111111,67,No,Male
1990-04-01 01:06:40,10780.662037037,119,No,Male
1990-02-28 08:00:00,10812.375,64,No,Male
1990-06-08 03:26:40,10712.6064814815,109,Yes,Male
1990-06-03 06:46:40,10717.4675925926,88,No,Male
1990-06-03 06:46:40,10717.4675925926,93,No,Male
1990-02-10 12:13:20,10830.1990740741,46,Yes,Male
1990-04-28 20:46:40,10752.8842592593,110,Yes,Male
1990-02-04 06:13:20,10836.4490740741,120,No,Male
1990-01-16 01:06:40,10855.662037037,127,No,Male
1990-01-10 00:40:00,10861.6805555556,107,No,Male
1990-05-16 22:06:40,10734.8287037037,95,Yes,Male
1990-04-17 12:33:20,10764.2268518519,128,No,Male
1990-06-11 14:46:40,10709.1342592593,128,No,Male
1990-03-16 18:26:40,10795.9398148148,108,Yes,Male
1990-02-23 00:13:20,10817.6990740741,116,No,Male
1990-05-10 05:00:00,10741.5416666667,113,No,Male
1990-02-05 15:33:20,10835.0601851852,94,Yes,Male
1990-05-23 09:40:00,10728.3472222222,112,No,Male
1990-02-17 05:20:00,10823.4861111111,110,Yes,Male
1990-02-10 01:06:40,10830.662037037,118,No,Male
1990-02-22 13:06:40,10818.162037037,100,Yes,Male
1990-04-14 23:26:40,10766.7731481481,125,No,Male
1990-04-28 04:06:40,10753.5787037037,115,Yes,Male
1990-03-26 22:53:20,10785.7546296296,147,No,Male
1990-05-11 14:20:00,10740.1527777778,103,No,Male
1990-06-16 17:00:00,10704.0416666667,127,No,Male
1990-02-24 15:06:40,10816.0787037037,118,Yes,Male
1990-02-10 12:13:20,10830.1990740741,68,No,Male
1990-01-05 04:00:00,10866.5416666667,104,Yes,Male
1990-06-08 20:06:40,10711.912037037,88,No,Male
1990-02-20 00:00:00,10820.7083333333,119,Yes,Male
1990-04-28 09:40:00,10753.3472222222,94,No,Male
1990-04-01 13:13:20,10780.1990740741,121,Yes,Male
1990-04-12 21:26:40,10768.8564814815,89,Yes,Male
1990-01-02 03:46:40,10869.5509259259,41,No,Male
1990-04-04 02:20:00,10777.6527777778,68,No,Male
1990-03-26 22:53:20,10785.7546296296,105,No,Male
1990-06-07 05:13:20,10713.5324074074,30,Yes,Male
1990-05-09 17:53:20,10742.0046296296,89,No,Male
1990-05-13 21:53:20,10737.837962963,125,No,Male
1990-05-01 21:00:00,10749.875,102,No,Male
1990-03-17 00:00:00,10795.7083333333,40,No,Male
1990-01-18 14:13:20,10853.1157407407,120,Yes,Male
1990-06-01 04:46:40,10719.5509259259,95,Yes,Male
1990-04-02 05:53:20,10779.5046296296,136,Yes,Male
1990-04-16 08:46:40,10765.3842592593,116,No,Male
1990-02-15 20:00:00,10824.875,69,No,Male
1990-01-27 09:20:00,10844.3194444444,121,Yes,Male
1990-04-11 06:33:20,10770.4768518519,100,No,Male
1990-05-16 11:00:00,10735.2916666667,83,No,Male
1990-02-23 05:46:40,10817.4675925926,53,Yes,Male
1990-04-02 22:33:20,10778.8101851852,103,No,Male
1990-05-18 01:53:20,10733.6712962963,144,No,Male
1990-03-10 06:53:20,10802.4212962963,106,No,Male
1990-01-19 23:33:20,10851.7268518519,52,Yes,Male
1990-04-02 11:26:40,10779.2731481481,155,No,Male
1990-01-06 13:20:00,10865.1527777778,51,No,Male
1990-04-03 09:40:00,10778.3472222222,78,No,Male
1990-05-11 08:46:40,10740.3842592593,99,No,Male
1990-03-28 08:13:20,10784.3657407407,145,Yes,Male
1990-05-07 15:53:20,10744.087962963,77,Yes,Male
1990-06-06 23:40:00,10713.7638888889,84,No,Male
1990-05-17 03:40:00,10734.5972222222,90,No,Male
1990-02-18 03:33:20,10822.5601851852,91,Yes,Male
1990-01-05 15:06:40,10866.0787037037,90,Yes,Male
1990-04-16 19:53:20,10764.9212962963,103,Yes,Male
1990-02-04 17:20:00,10835.9861111111,107,No,Male
1990-04-19 14:33:20,10762.1435185185,81,No,Male
1990-05-18 01:53:20,10733.6712962963,158,Yes,Male
1990-01-24 14:40:00,10847.0972222222,64,No,Male
1990-03-09 03:06:40,10803.5787037037,125,Yes,Male
1990-01-22 23:46:40,10848.7175925926,87,No,Male
1990-01-21 14:26:40,10850.1064814815,114,Yes,Male
1990-01-24 03:33:20,10847.5601851852,113,Yes,Male
1990-03-04 12:00:00,10808.2083333333,44,Yes,Male
1990-04-22 03:40:00,10759.5972222222,113,Yes,Male
1990-03-26 00:40:00,10786.6805555556,114,Yes,Male
1990-02-20 11:06:40,10820.2453703704,134,No,Male
1990-05-22 11:26:40,10729.2731481481,120,No,Male
1990-01-29 22:26:40,10841.7731481481,54,Yes,Male
1990-05-21 07:40:00,10730.4305555556,80,No,Male
1990-03-21 04:00:00,10791.5416666667,57,No,Male
1990-04-24 05:40:00,10757.5138888889,116,No,Male
1990-02-04 22:53:20,10835.7546296296,119,No,Male
1990-03-28 02:40:00,10784.5972222222,25,Yes,Male
1990-05-19 22:20:00,10731.8194444444,95,Yes,Male
1990-06-09 23:53:20,10710.7546296296,92,Yes,Male
1990-05-11 14:20:00,10740.1527777778,115,Yes,Male
1990-02-28 19:06:40,10811.912037037,70,Yes,Male
1990-04-24 05:40:00,10757.5138888889,87,No,Male
1990-04-06 21:00:00,10774.875,137,No,Male
1990-05-21 07:40:00,10730.4305555556,117,No,Male
1990-02-18 20:13:20,10821.8657407407,123,No,Male
1990-05-13 16:20:00,10738.0694444444,163,Yes,Male
1990-01-22 07:06:40,10849.412037037,106,No,Male
1990-04-05 06:06:40,10776.4953703704,101,Yes,Male
1990-04-08 17:26:40,10773.0231481481,104,Yes,Male
1990-01-25 07:20:00,10846.4027777778,122,No,Male
1990-03-04 12:00:00,10808.2083333333,119,Yes,Male
1990-01-30 04:00:00,10841.5416666667,117,Yes,Male
1990-03-07 06:40:00,10805.4305555556,96,No,Male
1990-02-20 11:06:40,10820.2453703704,77,Yes,Male
1990-01-13 23:06:40,10857.7453703704,34,Yes,Male
1990-01-06 02:13:20,10865.6157407407,129,No,Male
1990-01-29 16:53:20,10842.0046296296,96,No,Male
1990-01-25 12:53:20,10846.1712962963,82,Yes,Male
1990-03-19 07:33:20,10793.3935185185,38,No,Male
1990-04-09 15:40:00,10772.0972222222,196,No,Male
1990-05-30 13:53:20,10721.1712962963,86,Yes,Male
1990-01-01 16:40:00,10870.0138888889,129,Yes,Male
1990-04-24 05:40:00,10757.5138888889,101,No,Male
1990-02-12 03:06:40,10828.5787037037,48,No,Male
1990-04-09 21:13:20,10771.8657407407,130,Yes,Male
1990-01-10 17:20:00,10860.9861111111,53,No,Male
1990-03-11 10:40:00,10801.2638888889,102,Yes,Male
1990-05-04 10:06:40,10747.3287037037,82,Yes,Male
1990-03-21 15:06:40,10791.0787037037,69,Yes,Male
1990-02-07 00:53:20,10833.6712962963,85,No,Male
1990-04-05 17:13:20,10776.0324074074,117,Yes,Male
1990-02-05 10:00:00,10835.2916666667,71,No,Male
1990-03-16 18:26:40,10795.9398148148,95,No,Male
1990-01-05 20:40:00,10865.8472222222,66,Yes,Male
1990-02-10 17:46:40,10829.9675925926,112,Yes,Male
1990-02-14 10:40:00,10826.2638888889,117,No,Male
1990-05-13 16:20:00,10738.0694444444,132,Yes,Male
1990-03-22 07:46:40,10790.3842592593,51,No,Male
1990-02-03 13:33:20,10837.1435185185,167,No,Male
1990-01-09 02:26:40,10862.6064814815,135,Yes,Male
1990-03-07 17:46:40,10804.9675925926,88,Yes,Male
1990-02-11 16:00:00,10829.0416666667,88,No,Male
1990-03-09 14:13:20,10803.1157407407,88,Yes,Male
1990-04-05 22:46:40,10775.8009259259,123,No,Male
1990-05-28 17:26:40,10723.0231481481,115,No,Male
1990-01-30 04:00:00,10841.5416666667,146,No,Male
1990-01-06 07:46:40,10865.3842592593,141,Yes,Male
1990-03-14 10:53:20,10798.2546296296,93,Yes,Male
1990-02-06 19:20:00,10833.9027777778,99,Yes,Male
1990-04-22 14:46:40,10759.1342592593,105,Yes,Male
1990-03-19 18:40:00,10792.9305555556,67,Yes,Male
1990-04-19 03:26:40,10762.6064814815,150,Yes,Male
1990-05-16 05:26:40,10735.5231481481,147,Yes,Male
1990-05-28 06:20:00,10723.4861111111,85,Yes,Male
1990-02-05 15:33:20,10835.0601851852,107,No,Male
1990-04-16 08:46:40,10765.3842592593,108,Yes,Male
1990-05-31 12:06:40,10720.2453703704,143,Yes,Male
1990-01-12 13:46:40,10859.1342592593,90,No,Male
1990-05-28 17:26:40,10723.0231481481,105,No,Male
1990-03-06 02:53:20,10806.587962963,95,Yes,Male
1990-01-05 09:33:20,10866.3101851852,58,No,Male
1990-05-08 03:00:00,10743.625,87,Yes,Male
1990-04-12 15:53:20,10769.087962963,120,Yes,Male
1990-04-25 20:33:20,10755.8935185185,83,Yes,Male
1990-02-08 10:13:20,10832.2824074074,86,No,Male
1990-02-01 17:06:40,10838.9953703704,124,No,Male
1990-03-25 02:26:40,10787.6064814815,85,No,Male
1990-02-25 18:53:20,10814.9212962963,119,Yes,Male
1990-04-28 09:40:00,10753.3472222222,74,Yes,Male
1990-03-25 02:26:40,10787.6064814815,82,No,Male
1990-04-12 21:26:40,10768.8564814815,145,No,Male
1990-05-11 14:20:00,10740.1527777778,135,No,Male
1990-04-18 21:53:20,10762.837962963,86,No,Male
1990-02-26 22:40:00,10813.7638888889,118,Yes,Male
1990-03-26 11:46:40,10786.2175925926,68,No,Male
1990-04-12 10:20:00,10769.3194444444,77,Yes,Male
1990-05-25 00:33:20,10726.7268518519,113,No,Male
1990-01-04 00:13:20,10867.6990740741,143,No,Male
1990-06-01 04:46:40,10719.5509259259,139,No,Male
1990-01-15 08:26:40,10856.3564814815,157,Yes,Male
1990-03-05 10:13:20,10807.2824074074,77,Yes,Male
1990-03-16 12:53:20,10796.1712962963,103,No,Male
1990-04-14 06:46:40,10767.4675925926,120,No,Male
1990-01-31 07:46:40,10840.3842592593,115,Yes,Male
1990-03-17 11:06:40,10795.2453703704,146,No,Male
1990-05-14 14:33:20,10737.1435185185,132,No,Male
1990-01-26 22:13:20,10844.7824074074,78,No,Male
1990-06-04 16:06:40,10716.0787037037,102,No,Male
1990-02-23 22:26:40,10816.7731481481,46,No,Male
1990-06-13 16:46:40,10707.0509259259,89,No,Male
1990-04-21 05:26:40,10760.5231481481,62,No,Male
1990-02-09 02:53:20,10831.587962963,101,Yes,Male
1990-03-12 20:00:00,10799.875,81,Yes,Male
1990-02-07 12:00:00,10833.2083333333,85,No,Male
1990-04-21 05:26:40,10760.5231481481,97,No,Male
1990-03-11 16:13:20,10801.0324074074,152,Yes,Male
1990-01-01 16:40:00,10870.0138888889,140,No,Male
1990-03-15 14:40:00,10797.0972222222,110,Yes,Male
1990-01-19 01:20:00,10852.6527777778,119,No,Male
1990-03-23 00:26:40,10789.6898148148,131,Yes,Male
1990-04-12 15:53:20,10769.087962963,120,Yes,Male
1990-05-05 13:53:20,10746.1712962963,82,No,Male
1990-06-18 07:53:20,10702.4212962963,92,No,Male
1990-02-24 20:40:00,10815.8472222222,89,No,Male
1990-04-23 13:00:00,10758.2083333333,116,No,Male
1990-05-20 03:53:20,10731.587962963,93,No,Male
1990-01-15 19:33:20,10855.8935185185,144,No,Male
1990-03-18 03:46:40,10794.5509259259,71,No,Male
1990-02-07 23:06:40,10832.7453703704,75,No,Male
1990-02-13 23:33:20,10826.7268518519,82,No,Male
1990-03-23 22:40:00,10788.7638888889,89,Yes,Male
1990-06-14 03:53:20,10706.587962963,111,Yes,Male
1990-02-25 02:13:20,10815.6157407407,109,Yes,Male
1990-04-26 18:46:40,10754.9675925926,62,Yes,Male
1990-03-10 23:33:20,10801.7268518519,91,No,Male
1990-05-12 01:26:40,10739.6898148148,128,Yes,Male
1990-02-22 02:00:00,10818.625,130,Yes,Male
1990-02-15 14:26:40,10825.1064814815,72,Yes,Male
1990-03-12 14:26:40,10800.1064814815,73,Yes,Male
1990-01-15 14:00:00,10856.125,96,No,Male
1990-04-15 10:33:20,10766.3101851852,112,No,Male
1990-02-01 11:33:20,10839.2268518519,131,No,Male
1990-01-07 11:33:20,10864.2268518519,63,No,Male
1990-04-29 07:53:20,10752.4212962963,105,Yes,Male
1990-02-24 15:06:40,10816.0787037037,84,No,Male
1990-06-11 14:46:40,10709.1342592593,144,No,Male
1990-04-14 06:46:40,10767.4675925926,95,Yes,Male
1990-01-07 11:33:20,10864.2268518519,64,Yes,Male
1990-01-27 14:53:20,10844.087962963,93,Yes,Male
1990-04-19 03:26:40,10762.6064814815,79,Yes,Male
1990-04-18 16:20:00,10763.0694444444,117,No,Male
1990-04-21 22:06:40,10759.8287037037,175,Yes,Male
1990-04-08 17:26:40,10773.0231481481,38,No,Male
1990-04-07 13:40:00,10774.1805555556,127,Yes,Male
1990-01-29 16:53:20,10842.0046296296,132,Yes,Male
1990-03-15 20:13:20,10796.8657407407,113,Yes,Male
1990-05-20 03:53:20,10731.587962963,77,Yes,Male
1990-03-22 18:53:20,10789.9212962963,140,Yes,Male
1990-03-30 15:46:40,10782.0509259259,99,Yes,Male
1990-05-15 23:53:20,10735.7546296296,49,Yes,Male
1990-03-07 23:20:00,10804.7361111111,127,No,Male
1990-01-15 19:33:20,10855.8935185185,88,Yes,Male
1990-01-01 00:00:00,10870.7083333333,74,No,Male
1990-03-25 02:26:40,10787.6064814815,86,No,Male
1990-05-24 02:20:00,10727.6527777778,109,No,Male
1990-01-01 22:13:20,10869.7824074074,41,No,Male
1990-01-22 01:33:20,10849.6435185185,98,No,Male
1990-03-25 02:26:40,10787.6064814815,106,Yes,Male
1990-05-13 05:13:20,10738.5324074074,123,Yes,Male
1990-05-24 07:53:20,10727.4212962963,108,No,Male
1990-05-03 11:53:20,10748.2546296296,115,Yes,Male
1990-02-20 00:00:00,10820.7083333333,80,No,Male
1990-04-27 11:26:40,10754.2731481481,142,Yes,Male
1990-01-22 23:46:40,10848.7175925926,136,Yes,Male
1990-01-19 06:53:20,10852.4212962963,64,Yes,Male
1990-03-26 00:40:00,10786.6805555556,70,No,Male
1990-01-27 20:26:40,10843.8564814815,63,Yes,Male
1990-03-13 12:40:00,10799.1805555556,113,No,Male
1990-01-06 02:13:20,10865.6157407407,83,No,Male
1990-03-28 08:13:20,10784.3657407407,91,No,Male
1990-03-19 13:06:40,10793.162037037,82,Yes,Male
1990-01-06 02:13:20,10865.6157407407,54,Yes,Male
1990-02-01 00:26:40,10839.6898148148,105,No,Male
1990-01-17 04:53:20,10854.5046296296,102,Yes,Male
1990-01-06 13:20:00,10865.1527777778,51,Yes,Male
1990-05-30 13:53:20,10721.1712962963,136,Yes,Male
1990-06-05 14:20:00,10715.1527777778,102,Yes,Male
1990-06-14 15:00:00,10706.125,67,No,Male
1990-05-21 07:40:00,10730.4305555556,94,Yes,Male
1990-02-14 21:46:40,10825.8009259259,109,No,Male
1990-06-18 19:00:00,10701.9583333333,104,Yes,Male
1990-03-02 15:33:20,10810.0601851852,167,No,Male
1990-02-22 13:06:40,10818.162037037,129,Yes,Male
1990-06-09 01:40:00,10711.6805555556,86,No,Male
1990-05-04 04:33:20,10747.5601851852,101,Yes,Male
1990-03-19 18:40:00,10792.9305555556,108,Yes,Male
1990-05-29 10:06:40,10722.3287037037,67,No,Male
1990-01-29 22:26:40,10841.7731481481,124,No,Male
1990-02-11 16:00:00,10829.0416666667,75,No,Male
1990-01-24 03:33:20,10847.5601851852,110,Yes,Male
1990-06-15 02:06:40,10705.662037037,32,Yes,Male
1990-03-06 14:00:00,10806.125,122,Yes,Male
1990-06-03 17:53:20,10717.0046296296,71,Yes,Male
1990-04-28 04:06:40,10753.5787037037,97,No,Male
1990-03-05 15:46:40,10807.0509259259,145,No,Male
1990-03-20 22:26:40,10791.7731481481,85,Yes,Male
1990-05-13 05:13:20,10738.5324074074,91,No,Male
1990-04-29 19:00:00,10751.9583333333,99,Yes,Male
1990-06-06 01:26:40,10714.6898148148,72,No,Male
1990-04-13 14:06:40,10768.162037037,76,Yes,Male
1990-03-13 18:13:20,10798.9490740741,136,Yes,Male
1990-03-07 23:20:00,10804.7361111111,113,Yes,Male
1990-01-21 14:26:40,10850.1064814815,58,No,Male
1990-01-06 18:53:20,10864.9212962963,89,No,Male
1990-05-16 05:26:40,10735.5231481481,114,Yes,Male
1990-03-06 14:00:00,10806.125,130,Yes,Male
1990-06-05 19:53:20,10714.9212962963,95,No,Male
1990-04-08 11:53:20,10773.2546296296,102,Yes,Male
1990-04-16 08:46:40,10765.3842592593,122,No,Male
1990-02-06 02:40:00,10834.5972222222,109,No,Male
1990-02-11 04:53:20,10829.5046296296,160,Yes,Male
