STATION,STATION_NAME,DATE,HPCP
COOP:427064,PROVO BYU UT US,19811003 20:00,0.02
COOP:427064,PROVO BYU UT US,19811003 21:00,0.01
COOP:427064,PROVO BYU UT US,19811003 22:00,0.01
COOP:427064,PROVO BYU UT US,19811003 23:00,0.10
COOP:427064,PROVO BYU UT US,19811004 00:00,0.04
COOP:427064,PROVO BYU UT US,19811004 01:00,0.08
COOP:427064,PROVO BYU UT US,19811004 02:00,0.08
COOP:427064,PROVO BYU UT US,19811004 03:00,0.09
COOP:427064,PROVO BYU UT US,19811004 04:00,0.05
COOP:427064,PROVO BYU UT US,19811004 06:00,0.03
COOP:427064,PROVO BYU UT US,19811004 08:00,0.06
COOP:427064,PROVO BYU UT US,19811004 09:00,0.02
COOP:427064,PROVO BYU UT US,19811004 16:00,0.04
COOP:427064,PROVO BYU UT US,19811004 18:00,0.17
COOP:427064,PROVO BYU UT US,19811004 19:00,0.04
COOP:427064,PROVO BYU UT US,19811007 22:00,0.03
COOP:427064,PROVO BYU UT US,19811007 23:00,0.04
COOP:427064,PROVO BYU UT US,19811008 00:00,0.01
COOP:427064,PROVO BYU UT US,19811008 01:00,0.13
COOP:427064,PROVO BYU UT US,19811008 02:00,0.12
COOP:427064,PROVO BYU UT US,19811008 03:00,0.08
COOP:427064,PROVO BYU UT US,19811008 04:00,0.11
COOP:427064,PROVO BYU UT US,19811008 05:00,0.04
COOP:427064,PROVO BYU UT US,19811008 06:00,0.04
COOP:427064,PROVO BYU UT US,19811008 07:00,0.02
COOP:427064,PROVO BYU UT US,19811008 08:00,0.03
COOP:427064,PROVO BYU UT US,19811010 19:00,0.02
COOP:427064,PROVO BYU UT US,19811010 20:00,0.08
COOP:427064,PROVO BYU UT US,19811011 01:00,0.04
COOP:427064,PROVO BYU UT US,19811011 02:00,0.07
COOP:427064,PROVO BYU UT US,19811011 03:00,0.07
COOP:427064,PROVO BYU UT US,19811011 04:00,0.02
COOP:427064,PROVO BYU UT US,19811011 05:00,0.08
COOP:427064,PROVO BYU UT US,19811013 21:00,0.08
COOP:427064,PROVO BYU UT US,19811013 22:00,0.13
COOP:427064,PROVO BYU UT US,19811013 23:00,0.04
COOP:427064,PROVO BYU UT US,19811014 00:00,0.03
COOP:427064,PROVO BYU UT US,19811014 01:00,0.01
COOP:427064,PROVO BYU UT US,19811015 14:00,0.02
COOP:427064,PROVO BYU UT US,19811015 15:00,0.08
COOP:427064,PROVO BYU UT US,19811015 16:00,0.07
COOP:427064,PROVO BYU UT US,19811015 17:00,0.06
COOP:427064,PROVO BYU UT US,19811015 18:00,0.07
COOP:427064,PROVO BYU UT US,19811015 19:00,0.07
COOP:427064,PROVO BYU UT US,19811016 00:00,0.05
COOP:427064,PROVO BYU UT US,19811016 01:00,0.09
COOP:427064,PROVO BYU UT US,19811016 02:00,0.18
COOP:427064,PROVO BYU UT US,19811016 03:00,0.14
COOP:427064,PROVO BYU UT US,19811016 04:00,0.05
COOP:427064,PROVO BYU UT US,19811016 05:00,0.04
COOP:427064,PROVO BYU UT US,19811016 08:00,0.03
COOP:427064,PROVO BYU UT US,19811016 15:00,0.10
COOP:427064,PROVO BYU UT US,19811016 16:00,0.03
COOP:427064,PROVO BYU UT US,19811016 17:00,0.02
COOP:427064,PROVO BYU UT US,19811016 18:00,0.03
COOP:427064,PROVO BYU UT US,19811028 23:00,0.05
COOP:427064,PROVO BYU UT US,19811029 00:00,0.07
COOP:427064,PROVO BYU UT US,19811029 01:00,0.12
COOP:427064,PROVO BYU UT US,19811029 02:00,0.24
COOP:427064,PROVO BYU UT US,19811029 03:00,0.12
COOP:427064,PROVO BYU UT US,19811029 05:00,0.06
COOP:427064,PROVO BYU UT US,19811029 17:00,0.06
COOP:427064,PROVO BYU UT US,19811029 18:00,0.05
COOP:427064,PROVO BYU UT US,19811029 19:00,0.02
COOP:427064,PROVO BYU UT US,19811029 20:00,0.11
COOP:427064,PROVO BYU UT US,19811029 21:00,0.02
COOP:427064,PROVO BYU UT US,19811029 22:00,0.01
COOP:427064,PROVO BYU UT US,19811029 23:00,0.07
COOP:427064,PROVO BYU UT US,19811101 01:00,0.00
COOP:427064,PROVO BYU UT US,19811113 19:00,0.04
COOP:427064,PROVO BYU UT US,19811114 18:00,0.01
COOP:427064,PROVO BYU UT US,19811115 02:00,0.02
COOP:427064,PROVO BYU UT US,19811115 03:00,0.02
COOP:427064,PROVO BYU UT US,19811117 19:00,0.03
COOP:427064,PROVO BYU UT US,19811117 20:00,0.03
COOP:427064,PROVO BYU UT US,19811117 22:00,0.02
COOP:427064,PROVO BYU UT US,19811117 23:00,0.01
COOP:427064,PROVO BYU UT US,19811118 02:00,0.03
COOP:427064,PROVO BYU UT US,19811123 01:00,0.03
COOP:427064,PROVO BYU UT US,19811123 02:00,0.03
COOP:427064,PROVO BYU UT US,19811124 18:00,999.99
COOP:427064,PROVO BYU UT US,19811127 18:00,999.99
COOP:427064,PROVO BYU UT US,19811129 12:00,0.01
COOP:427064,PROVO BYU UT US,19811129 13:00,0.08
COOP:427064,PROVO BYU UT US,19811129 14:00,0.05
COOP:427064,PROVO BYU UT US,19811129 15:00,0.04
COOP:427064,PROVO BYU UT US,19811130 01:00,0.01
COOP:427064,PROVO BYU UT US,19811130 02:00,0.01
COOP:427064,PROVO BYU UT US,19811130 08:00,0.08
COOP:427064,PROVO BYU UT US,19811130 09:00,0.02
COOP:427064,PROVO BYU UT US,19811130 12:00,0.04
COOP:427064,PROVO BYU UT US,19811130 13:00,0.07
COOP:427064,PROVO BYU UT US,19811130 18:00,0.02
COOP:427064,PROVO BYU UT US,19811130 19:00,0.02
COOP:427064,PROVO BYU UT US,19811130 23:00,0.01
COOP:427064,PROVO BYU UT US,19811201 01:00,0.02
COOP:427064,PROVO BYU UT US,19811201 02:00,0.01
COOP:427064,PROVO BYU UT US,19811213 01:00,0.03
COOP:427064,PROVO BYU UT US,19811213 02:00,0.01
COOP:427064,PROVO BYU UT US,19811213 03:00,0.02
COOP:427064,PROVO BYU UT US,19811213 04:00,0.02
COOP:427064,PROVO BYU UT US,19811213 05:00,0.04
COOP:427064,PROVO BYU UT US,19811215 04:00,0.01
COOP:427064,PROVO BYU UT US,19811215 05:00,0.01
COOP:427064,PROVO BYU UT US,19811219 05:00,0.02
COOP:427064,PROVO BYU UT US,19811219 06:00,0.01
COOP:427064,PROVO BYU UT US,19811219 07:00,0.01
COOP:427064,PROVO BYU UT US,19811219 08:00,0.09
COOP:427064,PROVO BYU UT US,19811219 09:00,0.05
COOP:427064,PROVO BYU UT US,19811219 10:00,0.05
COOP:427064,PROVO BYU UT US,19811219 11:00,0.05
COOP:427064,PROVO BYU UT US,19811219 12:00,0.05
COOP:427064,PROVO BYU UT US,19811219 13:00,0.03
COOP:427064,PROVO BYU UT US,19811219 16:00,0.02
COOP:427064,PROVO BYU UT US,19811220 23:00,0.01
COOP:427064,PROVO BYU UT US,19811221 00:00,0.03
COOP:427064,PROVO BYU UT US,19811221 01:00,0.16
COOP:427064,PROVO BYU UT US,19811221 02:00,0.09
COOP:427064,PROVO BYU UT US,19811221 03:00,0.02
COOP:427064,PROVO BYU UT US,19811221 04:00,0.01
COOP:427064,PROVO BYU UT US,19811221 05:00,0.01
COOP:427064,PROVO BYU UT US,19811221 06:00,0.01
COOP:427064,PROVO BYU UT US,19811221 07:00,0.09
COOP:427064,PROVO BYU UT US,19811221 08:00,0.02
COOP:427064,PROVO BYU UT US,19811221 22:00,0.02
COOP:427064,PROVO BYU UT US,19811222 00:00,0.03
COOP:427064,PROVO BYU UT US,19811222 01:00,0.02
COOP:427064,PROVO BYU UT US,19811222 02:00,0.01
COOP:427064,PROVO BYU UT US,19811222 03:00,0.02
COOP:427064,PROVO BYU UT US,19811222 07:00,0.01
COOP:427064,PROVO BYU UT US,19811222 08:00,0.04
COOP:427064,PROVO BYU UT US,19811225 03:00,0.03
COOP:427064,PROVO BYU UT US,19811225 04:00,0.06
COOP:427064,PROVO BYU UT US,19811225 05:00,0.03
COOP:427064,PROVO BYU UT US,19811225 06:00,0.05
COOP:427064,PROVO BYU UT US,19811225 07:00,0.01
COOP:427064,PROVO BYU UT US,19811225 08:00,0.03
COOP:427064,PROVO BYU UT US,19811225 09:00,0.01
COOP:427064,PROVO BYU UT US,19811225 10:00,0.04
COOP:427064,PROVO BYU UT US,19811225 11:00,0.07
COOP:427064,PROVO BYU UT US,19811225 12:00,0.02
COOP:427064,PROVO BYU UT US,19811225 18:00,999.99
COOP:427064,PROVO BYU UT US,19811227 17:00,0.69
COOP:427064,PROVO BYU UT US,19811229 20:00,0.11
COOP:427064,PROVO BYU UT US,19811229 21:00,0.06
COOP:427064,PROVO BYU UT US,19811229 22:00,0.12
COOP:427064,PROVO BYU UT US,19811229 23:00,0.02
COOP:427064,PROVO BYU UT US,19811230 08:00,0.01
COOP:427064,PROVO BYU UT US,19811230 13:00,0.02
COOP:427064,PROVO BYU UT US,19811230 14:00,0.02
COOP:427064,PROVO BYU UT US,19811230 15:00,0.03
COOP:427064,PROVO BYU UT US,19811230 16:00,0.04
COOP:427064,PROVO BYU UT US,19811230 17:00,0.04
COOP:427064,PROVO BYU UT US,19811231 02:00,0.01
COOP:427064,PROVO BYU UT US,19811231 04:00,0.03
COOP:427064,PROVO BYU UT US,19811231 20:00,0.04
COOP:427064,PROVO BYU UT US,19811231 21:00,0.03
COOP:427064,PROVO BYU UT US,19811231 22:00,0.01
COOP:427064,PROVO BYU UT US,19811231 23:00,0.03
COOP:427064,PROVO BYU UT US,19820101 01:00,0.00
COOP:427064,PROVO BYU UT US,19820101 02:00,0.02
COOP:427064,PROVO BYU UT US,19820101 03:00,0.01
COOP:427064,PROVO BYU UT US,19820101 08:00,0.01
COOP:427064,PROVO BYU UT US,19820101 11:00,0.06
COOP:427064,PROVO BYU UT US,19820102 08:00,0.04
COOP:427064,PROVO BYU UT US,19820102 10:00,0.01
COOP:427064,PROVO BYU UT US,19820102 11:00,0.05
COOP:427064,PROVO BYU UT US,19820102 12:00,0.02
COOP:427064,PROVO BYU UT US,19820102 13:00,0.01
COOP:427064,PROVO BYU UT US,19820102 14:00,0.02
COOP:427064,PROVO BYU UT US,19820102 15:00,0.01
COOP:427064,PROVO BYU UT US,19820102 16:00,0.04
COOP:427064,PROVO BYU UT US,19820102 17:00,0.03
COOP:427064,PROVO BYU UT US,19820102 23:00,0.01
COOP:427064,PROVO BYU UT US,19820103 01:00,0.01
COOP:427064,PROVO BYU UT US,19820103 08:00,0.01
COOP:427064,PROVO BYU UT US,19820104 08:00,0.02
COOP:427064,PROVO BYU UT US,19820104 12:00,0.02
COOP:427064,PROVO BYU UT US,19820104 13:00,0.04
COOP:427064,PROVO BYU UT US,19820104 14:00,0.01
COOP:427064,PROVO BYU UT US,19820104 15:00,0.01
COOP:427064,PROVO BYU UT US,19820104 16:00,0.01
COOP:427064,PROVO BYU UT US,19820104 17:00,0.05
COOP:427064,PROVO BYU UT US,19820104 18:00,0.04
COOP:427064,PROVO BYU UT US,19820104 19:00,0.08
COOP:427064,PROVO BYU UT US,19820104 20:00,0.03
COOP:427064,PROVO BYU UT US,19820104 21:00,0.01
COOP:427064,PROVO BYU UT US,19820105 03:00,0.03
COOP:427064,PROVO BYU UT US,19820105 05:00,0.01
COOP:427064,PROVO BYU UT US,19820105 06:00,0.04
COOP:427064,PROVO BYU UT US,19820105 07:00,0.08
COOP:427064,PROVO BYU UT US,19820105 08:00,0.12
COOP:427064,PROVO BYU UT US,19820105 09:00,0.09
COOP:427064,PROVO BYU UT US,19820105 10:00,0.07
COOP:427064,PROVO BYU UT US,19820105 11:00,0.02
COOP:427064,PROVO BYU UT US,19820105 13:00,0.03
COOP:427064,PROVO BYU UT US,19820105 14:00,0.05
COOP:427064,PROVO BYU UT US,19820105 15:00,0.05
COOP:427064,PROVO BYU UT US,19820105 16:00,0.03
COOP:427064,PROVO BYU UT US,19820105 17:00,999.99
COOP:427064,PROVO BYU UT US,19820106 17:00,0.10
COOP:427064,PROVO BYU UT US,19820113 02:00,0.05
COOP:427064,PROVO BYU UT US,19820113 03:00,0.04
COOP:427064,PROVO BYU UT US,19820113 08:00,0.01
COOP:427064,PROVO BYU UT US,19820119 17:00,0.01
COOP:427064,PROVO BYU UT US,19820119 18:00,0.01
COOP:427064,PROVO BYU UT US,19820119 20:00,0.01
COOP:427064,PROVO BYU UT US,19820119 21:00,0.01
COOP:427064,PROVO BYU UT US,19820120 03:00,0.03
COOP:427064,PROVO BYU UT US,19820120 04:00,0.03
COOP:427064,PROVO BYU UT US,19820121 01:00,999.99
COOP:427064,PROVO BYU UT US,19820123 17:00,0.36
COOP:427064,PROVO BYU UT US,19820127 01:00,0.07
COOP:427064,PROVO BYU UT US,19820127 02:00,0.04
COOP:427064,PROVO BYU UT US,19820127 03:00,0.02
COOP:427064,PROVO BYU UT US,19820128 23:00,0.01
COOP:427064,PROVO BYU UT US,19820129 00:00,0.02
COOP:427064,PROVO BYU UT US,19820129 01:00,0.03
COOP:427064,PROVO BYU UT US,19820131 01:00,999.99
COOP:427064,PROVO BYU UT US,19820201 00:00,0.06
COOP:427064,PROVO BYU UT US,19820201 01:00,0.00
COOP:427064,PROVO BYU UT US,19820202 07:00,0.01
COOP:427064,PROVO BYU UT US,19820202 08:00,0.03
COOP:427064,PROVO BYU UT US,19820202 22:00,0.04
COOP:427064,PROVO BYU UT US,19820202 23:00,0.01
COOP:427064,PROVO BYU UT US,19820203 00:00,0.02
COOP:427064,PROVO BYU UT US,19820203 01:00,0.02
COOP:427064,PROVO BYU UT US,19820203 03:00,0.02
COOP:427064,PROVO BYU UT US,19820203 04:00,0.03
COOP:427064,PROVO BYU UT US,19820203 05:00,0.03
COOP:427064,PROVO BYU UT US,19820203 06:00,0.06
COOP:427064,PROVO BYU UT US,19820203 07:00,0.06
COOP:427064,PROVO BYU UT US,19820203 08:00,0.05
COOP:427064,PROVO BYU UT US,19820203 11:00,0.03
COOP:427064,PROVO BYU UT US,19820214 06:00,999.99
COOP:427064,PROVO BYU UT US,19820214 11:00,0.18
COOP:427064,PROVO BYU UT US,19820214 12:00,999.99
COOP:427064,PROVO BYU UT US,19820215 17:00,0.11
COOP:427064,PROVO BYU UT US,19820216 11:00,0.02
COOP:427064,PROVO BYU UT US,19820216 12:00,0.04
COOP:427064,PROVO BYU UT US,19820216 13:00,0.02
COOP:427064,PROVO BYU UT US,19820216 15:00,0.02
COOP:427064,PROVO BYU UT US,19820216 17:00,0.14
COOP:427064,PROVO BYU UT US,19820217 18:00,999.99
COOP:427064,PROVO BYU UT US,19820218 08:00,0.16
COOP:427064,PROVO BYU UT US,19820223 01:00,0.02
COOP:427064,PROVO BYU UT US,19820223 02:00,0.02
COOP:427064,PROVO BYU UT US,19820223 03:00,0.09
COOP:427064,PROVO BYU UT US,19820223 04:00,0.03
COOP:427064,PROVO BYU UT US,19820301 01:00,0.00
COOP:427064,PROVO BYU UT US,19820301 20:00,0.01
COOP:427064,PROVO BYU UT US,19820301 21:00,0.02
COOP:427064,PROVO BYU UT US,19820301 22:00,0.01
COOP:427064,PROVO BYU UT US,19820302 00:00,0.01
COOP:427064,PROVO BYU UT US,19820302 02:00,0.01
COOP:427064,PROVO BYU UT US,19820302 03:00,0.01
COOP:427064,PROVO BYU UT US,19820302 08:00,0.05
COOP:427064,PROVO BYU UT US,19820302 09:00,0.01
COOP:427064,PROVO BYU UT US,19820302 10:00,0.04
COOP:427064,PROVO BYU UT US,19820302 11:00,0.09
COOP:427064,PROVO BYU UT US,19820302 12:00,0.06
COOP:427064,PROVO BYU UT US,19820302 14:00,0.01
COOP:427064,PROVO BYU UT US,19820302 18:00,0.02
COOP:427064,PROVO BYU UT US,19820302 19:00,0.05
COOP:427064,PROVO BYU UT US,19820302 20:00,0.03
COOP:427064,PROVO BYU UT US,19820302 22:00,0.01
COOP:427064,PROVO BYU UT US,19820302 23:00,0.02
COOP:427064,PROVO BYU UT US,19820303 00:00,0.02
COOP:427064,PROVO BYU UT US,19820303 02:00,0.01
COOP:427064,PROVO BYU UT US,19820303 03:00,0.01
COOP:427064,PROVO BYU UT US,19820303 08:00,0.01
COOP:427064,PROVO BYU UT US,19820303 11:00,0.01
COOP:427064,PROVO BYU UT US,19820303 12:00,0.01
COOP:427064,PROVO BYU UT US,19820303 13:00,0.04
COOP:427064,PROVO BYU UT US,19820303 14:00,0.06
COOP:427064,PROVO BYU UT US,19820303 15:00,0.15
COOP:427064,PROVO BYU UT US,19820304 03:00,0.01
COOP:427064,PROVO BYU UT US,19820304 04:00,0.01
COOP:427064,PROVO BYU UT US,19820304 08:00,0.05
COOP:427064,PROVO BYU UT US,19820304 14:00,0.05
COOP:427064,PROVO BYU UT US,19820304 15:00,0.04
COOP:427064,PROVO BYU UT US,19820304 19:00,0.02
COOP:427064,PROVO BYU UT US,19820305 02:00,0.01
COOP:427064,PROVO BYU UT US,19820305 03:00,0.03
COOP:427064,PROVO BYU UT US,19820305 04:00,0.01
COOP:427064,PROVO BYU UT US,19820305 08:00,0.15
COOP:427064,PROVO BYU UT US,19820305 09:00,0.05
COOP:427064,PROVO BYU UT US,19820310 18:00,0.04
COOP:427064,PROVO BYU UT US,19820310 19:00,0.01
COOP:427064,PROVO BYU UT US,19820311 13:00,0.03
COOP:427064,PROVO BYU UT US,19820311 14:00,0.01
COOP:427064,PROVO BYU UT US,19820311 23:00,0.02
COOP:427064,PROVO BYU UT US,19820312 00:00,0.02
COOP:427064,PROVO BYU UT US,19820314 17:00,0.06
COOP:427064,PROVO BYU UT US,19820314 18:00,0.03
COOP:427064,PROVO BYU UT US,19820314 22:00,0.03
COOP:427064,PROVO BYU UT US,19820314 23:00,0.04
COOP:427064,PROVO BYU UT US,19820315 00:00,0.02
COOP:427064,PROVO BYU UT US,19820315 10:00,0.01
COOP:427064,PROVO BYU UT US,19820315 12:00,0.09
COOP:427064,PROVO BYU UT US,19820315 13:00,0.06
COOP:427064,PROVO BYU UT US,19820315 14:00,0.09
COOP:427064,PROVO BYU UT US,19820315 15:00,0.02
COOP:427064,PROVO BYU UT US,19820315 16:00,0.04
COOP:427064,PROVO BYU UT US,19820315 17:00,0.01
COOP:427064,PROVO BYU UT US,19820315 20:00,0.01
COOP:427064,PROVO BYU UT US,19820315 23:00,0.01
COOP:427064,PROVO BYU UT US,19820316 02:00,0.02
COOP:427064,PROVO BYU UT US,19820316 03:00,0.02
COOP:427064,PROVO BYU UT US,19820316 07:00,0.01
COOP:427064,PROVO BYU UT US,19820316 13:00,0.01
COOP:427064,PROVO BYU UT US,19820316 14:00,0.05
COOP:427064,PROVO BYU UT US,19820317 01:00,0.02
COOP:427064,PROVO BYU UT US,19820317 03:00,0.01
COOP:427064,PROVO BYU UT US,19820317 15:00,0.03
COOP:427064,PROVO BYU UT US,19820317 16:00,0.03
COOP:427064,PROVO BYU UT US,19820318 07:00,0.01
COOP:427064,PROVO BYU UT US,19820318 08:00,0.02
COOP:427064,PROVO BYU UT US,19820318 11:00,0.04
COOP:427064,PROVO BYU UT US,19820318 12:00,0.01
COOP:427064,PROVO BYU UT US,19820318 17:00,0.01
COOP:427064,PROVO BYU UT US,19820319 18:00,0.05
COOP:427064,PROVO BYU UT US,19820326 12:00,0.01
COOP:427064,PROVO BYU UT US,19820326 13:00,0.01
COOP:427064,PROVO BYU UT US,19820326 14:00,0.03
COOP:427064,PROVO BYU UT US,19820326 15:00,0.02
COOP:427064,PROVO BYU UT US,19820326 16:00,0.02
COOP:427064,PROVO BYU UT US,19820326 17:00,0.01
COOP:427064,PROVO BYU UT US,19820329 03:00,0.01
COOP:427064,PROVO BYU UT US,19820329 06:00,0.03
COOP:427064,PROVO BYU UT US,19820329 07:00,0.09
COOP:427064,PROVO BYU UT US,19820329 09:00,0.02
COOP:427064,PROVO BYU UT US,19820329 10:00,0.05
COOP:427064,PROVO BYU UT US,19820329 11:00,0.04
COOP:427064,PROVO BYU UT US,19820329 12:00,0.02
COOP:427064,PROVO BYU UT US,19820329 13:00,0.02
COOP:427064,PROVO BYU UT US,19820329 16:00,0.02
COOP:427064,PROVO BYU UT US,19820330 01:00,0.01
COOP:427064,PROVO BYU UT US,19820330 02:00,0.01
COOP:427064,PROVO BYU UT US,19820330 03:00,0.03
COOP:427064,PROVO BYU UT US,19820330 04:00,0.02
COOP:427064,PROVO BYU UT US,19820330 05:00,0.03
COOP:427064,PROVO BYU UT US,19820331 17:00,0.01
COOP:427064,PROVO BYU UT US,19820331 18:00,0.01
COOP:427064,PROVO BYU UT US,19820401 01:00,0.00
COOP:427064,PROVO BYU UT US,19820401 17:00,0.02
COOP:427064,PROVO BYU UT US,19820401 18:00,0.04
COOP:427064,PROVO BYU UT US,19820401 19:00,0.12
COOP:427064,PROVO BYU UT US,19820401 20:00,0.05
COOP:427064,PROVO BYU UT US,19820401 21:00,0.01
COOP:427064,PROVO BYU UT US,19820401 22:00,0.02
COOP:427064,PROVO BYU UT US,19820401 23:00,0.01
COOP:427064,PROVO BYU UT US,19820402 00:00,0.02
COOP:427064,PROVO BYU UT US,19820402 02:00,0.01
COOP:427064,PROVO BYU UT US,19820402 04:00,0.01
COOP:427064,PROVO BYU UT US,19820406 17:00,0.01
COOP:427064,PROVO BYU UT US,19820406 18:00,0.03
COOP:427064,PROVO BYU UT US,19820406 19:00,0.02
COOP:427064,PROVO BYU UT US,19820406 20:00,0.03
COOP:427064,PROVO BYU UT US,19820406 21:00,0.01
COOP:427064,PROVO BYU UT US,19820406 22:00,0.05
COOP:427064,PROVO BYU UT US,19820406 23:00,0.05
COOP:427064,PROVO BYU UT US,19820407 00:00,0.03
COOP:427064,PROVO BYU UT US,19820407 01:00,0.03
COOP:427064,PROVO BYU UT US,19820407 02:00,0.03
COOP:427064,PROVO BYU UT US,19820407 08:00,0.02
COOP:427064,PROVO BYU UT US,19820407 16:00,0.01
COOP:427064,PROVO BYU UT US,19820411 11:00,0.01
COOP:427064,PROVO BYU UT US,19820411 12:00,0.04
COOP:427064,PROVO BYU UT US,19820411 13:00,0.09
COOP:427064,PROVO BYU UT US,19820411 15:00,0.06
COOP:427064,PROVO BYU UT US,19820411 16:00,0.06
COOP:427064,PROVO BYU UT US,19820412 00:00,0.01
COOP:427064,PROVO BYU UT US,19820412 01:00,0.02
COOP:427064,PROVO BYU UT US,19820412 02:00,0.02
COOP:427064,PROVO BYU UT US,19820412 03:00,0.01
COOP:427064,PROVO BYU UT US,19820412 07:00,0.01
COOP:427064,PROVO BYU UT US,19820412 10:00,0.06
COOP:427064,PROVO BYU UT US,19820429 04:00,0.02
COOP:427064,PROVO BYU UT US,19820429 05:00,0.01
COOP:427064,PROVO BYU UT US,19820501 01:00,0.00
COOP:427064,PROVO BYU UT US,19820502 21:00,0.02
COOP:427064,PROVO BYU UT US,19820503 00:00,0.02
COOP:427064,PROVO BYU UT US,19820503 02:00,0.01
COOP:427064,PROVO BYU UT US,19820503 08:00,0.01
COOP:427064,PROVO BYU UT US,19820503 11:00,0.01
COOP:427064,PROVO BYU UT US,19820503 12:00,0.02
COOP:427064,PROVO BYU UT US,19820503 13:00,0.11
COOP:427064,PROVO BYU UT US,19820503 14:00,0.07
COOP:427064,PROVO BYU UT US,19820503 15:00,0.11
COOP:427064,PROVO BYU UT US,19820503 16:00,0.05
COOP:427064,PROVO BYU UT US,19820508 10:00,0.03
COOP:427064,PROVO BYU UT US,19820508 11:00,0.02
COOP:427064,PROVO BYU UT US,19820509 07:00,0.02
COOP:427064,PROVO BYU UT US,19820509 15:00,0.02
COOP:427064,PROVO BYU UT US,19820509 16:00,0.05
COOP:427064,PROVO BYU UT US,19820509 17:00,0.06
COOP:427064,PROVO BYU UT US,19820509 18:00,0.01
COOP:427064,PROVO BYU UT US,19820509 23:00,0.01
COOP:427064,PROVO BYU UT US,19820510 00:00,0.01
COOP:427064,PROVO BYU UT US,19820510 02:00,0.01
COOP:427064,PROVO BYU UT US,19820510 03:00,0.01
COOP:427064,PROVO BYU UT US,19820510 04:00,0.02
COOP:427064,PROVO BYU UT US,19820510 06:00,0.01
COOP:427064,PROVO BYU UT US,19820510 07:00,0.04
COOP:427064,PROVO BYU UT US,19820510 08:00,0.03
COOP:427064,PROVO BYU UT US,19820510 10:00,0.01
COOP:427064,PROVO BYU UT US,19820510 11:00,0.02
COOP:427064,PROVO BYU UT US,19820510 12:00,0.01
COOP:427064,PROVO BYU UT US,19820511 00:00,0.05
COOP:427064,PROVO BYU UT US,19820511 01:00,0.08
COOP:427064,PROVO BYU UT US,19820511 02:00,0.02
COOP:427064,PROVO BYU UT US,19820511 03:00,0.01
COOP:427064,PROVO BYU UT US,19820511 06:00,0.01
COOP:427064,PROVO BYU UT US,19820511 08:00,0.01
COOP:427064,PROVO BYU UT US,19820518 19:00,0.01
COOP:427064,PROVO BYU UT US,19820518 21:00,0.07
COOP:427064,PROVO BYU UT US,19820518 22:00,0.03
COOP:427064,PROVO BYU UT US,19820519 01:00,0.02
COOP:427064,PROVO BYU UT US,19820519 02:00,0.04
COOP:427064,PROVO BYU UT US,19820519 03:00,0.04
COOP:427064,PROVO BYU UT US,19820519 06:00,0.04
COOP:427064,PROVO BYU UT US,19820519 07:00,0.03
COOP:427064,PROVO BYU UT US,19820519 08:00,0.02
COOP:427064,PROVO BYU UT US,19820528 01:00,0.07
COOP:427064,PROVO BYU UT US,19820528 02:00,0.13
COOP:427064,PROVO BYU UT US,19820528 03:00,0.14
COOP:427064,PROVO BYU UT US,19820528 05:00,0.01
COOP:427064,PROVO BYU UT US,19820528 06:00,0.01
COOP:427064,PROVO BYU UT US,19820530 01:00,0.10
COOP:427064,PROVO BYU UT US,19820530 02:00,0.09
COOP:427064,PROVO BYU UT US,19820530 03:00,0.06
COOP:427064,PROVO BYU UT US,19820601 01:00,0.00
COOP:427064,PROVO BYU UT US,19820601 11:00,0.05
COOP:427064,PROVO BYU UT US,19820602 22:00,0.10
COOP:427064,PROVO BYU UT US,19820605 16:00,0.08
COOP:427064,PROVO BYU UT US,19820605 17:00,0.05
COOP:427064,PROVO BYU UT US,19820605 20:00,0.03
COOP:427064,PROVO BYU UT US,19820605 22:00,0.03
COOP:427064,PROVO BYU UT US,19820622 19:00,0.01
COOP:427064,PROVO BYU UT US,19820625 12:00,0.01
COOP:427064,PROVO BYU UT US,19820625 13:00,0.01
COOP:427064,PROVO BYU UT US,19820625 14:00,0.01
COOP:427064,PROVO BYU UT US,19820630 13:00,0.01
COOP:427064,PROVO BYU UT US,19820630 16:00,0.01
COOP:427064,PROVO BYU UT US,19820630 17:00,0.15
COOP:427064,PROVO BYU UT US,19820630 18:00,0.07
COOP:427064,PROVO BYU UT US,19820701 01:00,0.00
COOP:427064,PROVO BYU UT US,19820705 01:00,0.01
COOP:427064,PROVO BYU UT US,19820705 02:00,0.01
COOP:427064,PROVO BYU UT US,19820705 03:00,0.01
COOP:427064,PROVO BYU UT US,19820705 07:00,0.02
COOP:427064,PROVO BYU UT US,19820705 08:00,0.06
COOP:427064,PROVO BYU UT US,19820705 09:00,0.04
COOP:427064,PROVO BYU UT US,19820705 10:00,0.01
COOP:427064,PROVO BYU UT US,19820705 11:00,0.02
COOP:427064,PROVO BYU UT US,19820705 12:00,0.01
COOP:427064,PROVO BYU UT US,19820705 13:00,0.03
COOP:427064,PROVO BYU UT US,19820705 14:00,0.05
COOP:427064,PROVO BYU UT US,19820705 15:00,0.05
COOP:427064,PROVO BYU UT US,19820708 15:00,0.03
COOP:427064,PROVO BYU UT US,19820708 16:00,0.03
COOP:427064,PROVO BYU UT US,19820708 17:00,0.02
COOP:427064,PROVO BYU UT US,19820723 19:00,0.05
COOP:427064,PROVO BYU UT US,19820723 20:00,0.01
