Sample.ID,Rep,Well,Dilution,Substrate,Hour,Absorbance,SampleType
Soil_1,2,F4,0.001,Glycyl-L-Glutamic Acid,48,0,Soil
Soil_1,2,G1,0.001,D-Cellobiose,48,2.5,Soil
Soil_1,2,G2,0.001,Glucose-1-Phosphate,48,1.39,Soil
Soil_1,2,G3,0.001,α-Ketobutyric Acid,48,0.109,Soil
Soil_1,2,G4,0.001,Phenylethylamine,48,0.138,Soil
Soil_1,2,H1,0.001,α-D-Lactose,48,0,Soil
Soil_1,2,H2,0.001,D.L -α-Glycerol Phosphate,48,0.074,Soil
Soil_1,2,H3,0.001,D-Mallic Acid,48,0,Soil
Soil_1,2,H4,0.001,Putrescine,48,0.599,Soil
Soil_1,2,A1,0.01,Water,48,0,Soil
Soil_1,2,A2,0.01,β-Methyl-D- Glucoside,48,1.06,Soil
Soil_1,2,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.825,Soil
Soil_1,2,A4,0.01,L-Arginine,48,1.348,Soil
Soil_1,2,B1,0.01,Pyruvic Acid Methyl Ester,48,1.473,Soil
Soil_1,2,B2,0.01,D-Xylose,48,1.437,Soil
Soil_1,2,B3,0.01,D-Galacturonic Acid,48,1.186,Soil
Soil_1,2,B4,0.01,L-Asparganine,48,2.174,Soil
Soil_1,2,C1,0.01,Tween 40,48,0.811,Soil
Soil_1,2,C2,0.01,i-Erythitol,48,0.16,Soil
Soil_1,2,C3,0.01,2-Hydroxy Benzoic Acid,48,0.254,Soil
Soil_1,2,C4,0.01,L-Phenylalanine,48,0.409,Soil
Soil_1,2,D1,0.01,Tween 80 ,48,1.237,Soil
Soil_1,2,D2,0.01,D-Mannitol,48,2.127,Soil
Soil_1,2,D3,0.01,4-Hydroxy Benzoic Acid,48,1.259,Soil
Soil_1,2,D4,0.01,L-Serine,48,1.819,Soil
Soil_1,2,E1,0.01,α-Cyclodextrin,48,0,Soil
Soil_1,2,E2,0.01,N-Acetyl-D-Glucosamine,48,1.867,Soil
Soil_1,2,E3,0.01,γ-Hydroxybutyric Acid,48,0,Soil
Soil_1,2,E4,0.01,L-Threonine,48,0.511,Soil
Soil_1,2,F1,0.01,Glycogen,48,0.791,Soil
Soil_1,2,F2,0.01,D-Glucosaminic Acid,48,1.154,Soil
Soil_1,2,F3,0.01,Itaconic Acid,48,1.409,Soil
Soil_1,2,F4,0.01,Glycyl-L-Glutamic Acid,48,0.738,Soil
Soil_1,2,G1,0.01,D-Cellobiose,48,2.252,Soil
Soil_1,2,G2,0.01,Glucose-1-Phosphate,48,1.222,Soil
Soil_1,2,G3,0.01,α-Ketobutyric Acid,48,0.244,Soil
Soil_1,2,G4,0.01,Phenylethylamine,48,0.205,Soil
Soil_1,2,H1,0.01,α-D-Lactose,48,0.152,Soil
Soil_1,2,H2,0.01,D.L -α-Glycerol Phosphate,48,0.144,Soil
Soil_1,2,H3,0.01,D-Mallic Acid,48,0.846,Soil
Soil_1,2,H4,0.01,Putrescine,48,0.673,Soil
Soil_1,2,A1,0.1,Water,48,0,Soil
Soil_1,2,A2,0.1,β-Methyl-D- Glucoside,48,0.418,Soil
Soil_1,2,A3,0.1,D-Galactonic Acid γ-Lactone,48,0.379,Soil
Soil_1,2,A4,0.1,L-Arginine,48,0.825,Soil
Soil_1,2,B1,0.1,Pyruvic Acid Methyl Ester,48,0.511,Soil
Soil_1,2,B2,0.1,D-Xylose,48,0.74,Soil
Soil_1,2,B3,0.1,D-Galacturonic Acid,48,0.831,Soil
Soil_1,2,B4,0.1,L-Asparganine,48,1.084,Soil
Soil_1,2,C1,0.1,Tween 40,48,0,Soil
Soil_1,2,C2,0.1,i-Erythitol,48,0.814,Soil
Soil_1,2,C3,0.1,2-Hydroxy Benzoic Acid,48,0.561,Soil
Soil_1,2,C4,0.1,L-Phenylalanine,48,0.936,Soil
Soil_1,2,D1,0.1,Tween 80 ,48,0.541,Soil
Soil_1,2,D2,0.1,D-Mannitol,48,0.83,Soil
Soil_1,2,D3,0.1,4-Hydroxy Benzoic Acid,48,0.798,Soil
Soil_1,2,D4,0.1,L-Serine,48,0.967,Soil
Soil_1,2,E1,0.1,α-Cyclodextrin,48,0.522,Soil
Soil_1,2,E2,0.1,N-Acetyl-D-Glucosamine,48,0.837,Soil
Soil_1,2,E3,0.1,γ-Hydroxybutyric Acid,48,1.098,Soil
Soil_1,2,E4,0.1,L-Threonine,48,0.844,Soil
Soil_1,2,F1,0.1,Glycogen,48,0,Soil
Soil_1,2,F2,0.1,D-Glucosaminic Acid,48,0.864,Soil
Soil_1,2,F3,0.1,Itaconic Acid,48,0.886,Soil
Soil_1,2,F4,0.1,Glycyl-L-Glutamic Acid,48,0.72,Soil
Soil_1,2,G1,0.1,D-Cellobiose,48,0.696,Soil
Soil_1,2,G2,0.1,Glucose-1-Phosphate,48,0.735,Soil
Soil_1,2,G3,0.1,α-Ketobutyric Acid,48,0.748,Soil
Soil_1,2,G4,0.1,Phenylethylamine,48,0,Soil
Soil_1,2,H1,0.1,α-D-Lactose,48,0.416,Soil
Soil_1,2,H2,0.1,D.L -α-Glycerol Phosphate,48,0.41,Soil
Soil_1,2,H3,0.1,D-Mallic Acid,48,0.519,Soil
Soil_1,2,H4,0.1,Putrescine,48,0.514,Soil
Soil_1,3,A1,0.001,Water,48,0,Soil
Soil_1,3,A2,0.001,β-Methyl-D- Glucoside,48,1.676,Soil
Soil_1,3,A3,0.001,D-Galactonic Acid γ-Lactone,48,0.994,Soil
Soil_1,3,A4,0.001,L-Arginine,48,2.547,Soil
Soil_1,3,B1,0.001,Pyruvic Acid Methyl Ester,48,1.633,Soil
Soil_1,3,B2,0.001,D-Xylose,48,0.676,Soil
Soil_1,3,B3,0.001,D-Galacturonic Acid,48,1.34,Soil
Soil_1,3,B4,0.001,L-Asparganine,48,2.687,Soil
Soil_1,3,C1,0.001,Tween 40,48,1.278,Soil
Soil_1,3,C2,0.001,i-Erythitol,48,0.286,Soil
Soil_1,3,C3,0.001,2-Hydroxy Benzoic Acid,48,0.012,Soil
Soil_1,3,C4,0.001,L-Phenylalanine,48,0.26,Soil
Soil_1,3,D1,0.001,Tween 80 ,48,1.417,Soil
Soil_1,3,D2,0.001,D-Mannitol,48,2.682,Soil
Soil_1,3,D3,0.001,4-Hydroxy Benzoic Acid,48,1.547,Soil
Soil_1,3,D4,0.001,L-Serine,48,1.848,Soil
Soil_1,3,E1,0.001,α-Cyclodextrin,48,0.456,Soil
Soil_1,3,E2,0.001,N-Acetyl-D-Glucosamine,48,2.188,Soil
Soil_1,3,E3,0.001,γ-Hydroxybutyric Acid,48,0.527,Soil
Soil_1,3,E4,0.001,L-Threonine,48,0.085,Soil
Soil_1,3,F1,0.001,Glycogen,48,1.078,Soil
Soil_1,3,F2,0.001,D-Glucosaminic Acid,48,1.045,Soil
Soil_1,3,F3,0.001,Itaconic Acid,48,1.183,Soil
Soil_1,3,F4,0.001,Glycyl-L-Glutamic Acid,48,0.215,Soil
Soil_1,3,G1,0.001,D-Cellobiose,48,2.324,Soil
Soil_1,3,G2,0.001,Glucose-1-Phosphate,48,1.354,Soil
Soil_1,3,G3,0.001,α-Ketobutyric Acid,48,0,Soil
Soil_1,3,G4,0.001,Phenylethylamine,48,0.313,Soil
Soil_1,3,H1,0.001,α-D-Lactose,48,0.087,Soil
Soil_1,3,H2,0.001,D.L -α-Glycerol Phosphate,48,0.336,Soil
Soil_1,3,H3,0.001,D-Mallic Acid,48,0.153,Soil
Soil_1,3,H4,0.001,Putrescine,48,1.087,Soil
Soil_1,3,A1,0.01,Water,48,0,Soil
Soil_1,3,A2,0.01,β-Methyl-D- Glucoside,48,1.161,Soil
Soil_1,3,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.986,Soil
Soil_1,3,A4,0.01,L-Arginine,48,2.026,Soil
Soil_1,3,B1,0.01,Pyruvic Acid Methyl Ester,48,1.841,Soil
Soil_1,3,B2,0.01,D-Xylose,48,1.403,Soil
Soil_1,3,B3,0.01,D-Galacturonic Acid,48,1.624,Soil
Soil_1,3,B4,0.01,L-Asparganine,48,2.138,Soil
Soil_1,3,C1,0.01,Tween 40,48,1.729,Soil
Soil_1,3,C2,0.01,i-Erythitol,48,0,Soil
Soil_1,3,C3,0.01,2-Hydroxy Benzoic Acid,48,0,Soil
Soil_1,3,C4,0.01,L-Phenylalanine,48,0.577,Soil
Soil_1,3,D1,0.01,Tween 80 ,48,0.755,Soil
Soil_1,3,D2,0.01,D-Mannitol,48,2.139,Soil
Soil_1,3,D3,0.01,4-Hydroxy Benzoic Acid,48,2.017,Soil
Soil_1,3,D4,0.01,L-Serine,48,2.217,Soil
Soil_1,3,E1,0.01,α-Cyclodextrin,48,0.117,Soil
Soil_1,3,E2,0.01,N-Acetyl-D-Glucosamine,48,2.026,Soil
Soil_1,3,E3,0.01,γ-Hydroxybutyric Acid,48,1.326,Soil
Soil_1,3,E4,0.01,L-Threonine,48,0.248,Soil
Soil_1,3,F1,0.01,Glycogen,48,1.167,Soil
Soil_1,3,F2,0.01,D-Glucosaminic Acid,48,1.179,Soil
Soil_1,3,F3,0.01,Itaconic Acid,48,1.618,Soil
Soil_1,3,F4,0.01,Glycyl-L-Glutamic Acid,48,0.907,Soil
Soil_1,3,G1,0.01,D-Cellobiose,48,1.943,Soil
Soil_1,3,G2,0.01,Glucose-1-Phosphate,48,0.877,Soil
Soil_1,3,G3,0.01,α-Ketobutyric Acid,48,0.173,Soil
Soil_1,3,G4,0.01,Phenylethylamine,48,0.966,Soil
Soil_1,3,H1,0.01,α-D-Lactose,48,0.378,Soil
Soil_1,3,H2,0.01,D.L -α-Glycerol Phosphate,48,0.161,Soil
Soil_1,3,H3,0.01,D-Mallic Acid,48,0.606,Soil
Soil_1,3,H4,0.01,Putrescine,48,0.958,Soil
Soil_1,3,A1,0.1,Water,48,0,Soil
Soil_1,3,A2,0.1,β-Methyl-D- Glucoside,48,0.782,Soil
Soil_1,3,A3,0.1,D-Galactonic Acid γ-Lactone,48,0.715,Soil
Soil_1,3,A4,0.1,L-Arginine,48,1.156,Soil
Soil_1,3,B1,0.1,Pyruvic Acid Methyl Ester,48,0.873,Soil
Soil_1,3,B2,0.1,D-Xylose,48,0.951,Soil
Soil_1,3,B3,0.1,D-Galacturonic Acid,48,1.154,Soil
Soil_1,3,B4,0.1,L-Asparganine,48,1.524,Soil
Soil_1,3,C1,0.1,Tween 40,48,0.486,Soil
Soil_1,3,C2,0.1,i-Erythitol,48,0.683,Soil
Soil_1,3,C3,0.1,2-Hydroxy Benzoic Acid,48,0.55,Soil
Soil_1,3,C4,0.1,L-Phenylalanine,48,0.993,Soil
Soil_1,3,D1,0.1,Tween 80 ,48,0.975,Soil
Soil_1,3,D2,0.1,D-Mannitol,48,1.394,Soil
Soil_1,3,D3,0.1,4-Hydroxy Benzoic Acid,48,1.218,Soil
Soil_1,3,D4,0.1,L-Serine,48,1.636,Soil
Soil_1,3,E1,0.1,α-Cyclodextrin,48,0.615,Soil
Soil_1,3,E2,0.1,N-Acetyl-D-Glucosamine,48,1.242,Soil
Soil_1,3,E3,0.1,γ-Hydroxybutyric Acid,48,0,Soil
Soil_1,3,E4,0.1,L-Threonine,48,0.825,Soil
Soil_1,3,F1,0.1,Glycogen,48,0.85,Soil
Soil_1,3,F2,0.1,D-Glucosaminic Acid,48,0.776,Soil
Soil_1,3,F3,0.1,Itaconic Acid,48,1.043,Soil
Soil_1,3,F4,0.1,Glycyl-L-Glutamic Acid,48,0.735,Soil
Soil_1,3,G1,0.1,D-Cellobiose,48,1.123,Soil
Soil_1,3,G2,0.1,Glucose-1-Phosphate,48,0.912,Soil
Soil_1,3,G3,0.1,α-Ketobutyric Acid,48,0.655,Soil
Soil_1,3,G4,0.1,Phenylethylamine,48,0.249,Soil
Soil_1,3,H1,0.1,α-D-Lactose,48,0.68,Soil
Soil_1,3,H2,0.1,D.L -α-Glycerol Phosphate,48,0.354,Soil
Soil_1,3,H3,0.1,D-Mallic Acid,48,0.708,Soil
Soil_1,3,H4,0.1,Putrescine,48,0.758,Soil
Soil_2,1,A1,0.001,Water,48,0,Soil
Soil_2,1,A2,0.001,β-Methyl-D- Glucoside,48,2.06,Soil
Soil_2,1,A3,0.001,D-Galactonic Acid γ-Lactone,48,1.327,Soil
Soil_2,1,A4,0.001,L-Arginine,48,2.263,Soil
Soil_2,1,B1,0.001,Pyruvic Acid Methyl Ester,48,1.6,Soil
Soil_2,1,B2,0.001,D-Xylose,48,2.28,Soil
Soil_2,1,B3,0.001,D-Galacturonic Acid,48,2.116,Soil
Soil_2,1,B4,0.001,L-Asparganine,48,0.274,Soil
Soil_2,1,C1,0.001,Tween 40,48,1.513,Soil
Soil_2,1,C2,0.001,i-Erythitol,48,0.023,Soil
Soil_2,1,C3,0.001,2-Hydroxy Benzoic Acid,48,1.111,Soil
Soil_2,1,C4,0.001,L-Phenylalanine,48,0.258,Soil
Soil_2,1,D1,0.001,Tween 80 ,48,1.208,Soil
Soil_2,1,D2,0.001,D-Mannitol,48,2.199,Soil
Soil_2,1,D3,0.001,4-Hydroxy Benzoic Acid,48,1.331,Soil
Soil_2,1,D4,0.001,L-Serine,48,1.943,Soil
Soil_2,1,E1,0.001,α-Cyclodextrin,48,0,Soil
Soil_2,1,E2,0.001,N-Acetyl-D-Glucosamine,48,0.637,Soil
Soil_2,1,E3,0.001,γ-Hydroxybutyric Acid,48,0.447,Soil
Soil_2,1,E4,0.001,L-Threonine,48,0,Soil
Soil_2,1,F1,0.001,Glycogen,48,0.021,Soil
Soil_2,1,F2,0.001,D-Glucosaminic Acid,48,0.484,Soil
Soil_2,1,F3,0.001,Itaconic Acid,48,0.334,Soil
Soil_2,1,F4,0.001,Glycyl-L-Glutamic Acid,48,0.034,Soil
Soil_2,1,G1,0.001,D-Cellobiose,48,0.141,Soil
Soil_2,1,G2,0.001,Glucose-1-Phosphate,48,0.51,Soil
Soil_2,1,G3,0.001,α-Ketobutyric Acid,48,0,Soil
Soil_2,1,G4,0.001,Phenylethylamine,48,1.136,Soil
Soil_2,1,H1,0.001,α-D-Lactose,48,0.037,Soil
Soil_2,1,H2,0.001,D.L -α-Glycerol Phosphate,48,0.083,Soil
Soil_2,1,H3,0.001,D-Mallic Acid,48,2.089,Soil
Soil_2,1,H4,0.001,Putrescine,48,0.911,Soil
Soil_2,1,A1,0.01,Water,48,0,Soil
Soil_2,1,A2,0.01,β-Methyl-D- Glucoside,48,1.265,Soil
Soil_2,1,A3,0.01,D-Galactonic Acid γ-Lactone,48,1.312,Soil
Soil_2,1,A4,0.01,L-Arginine,48,1.823,Soil
Soil_2,1,B1,0.01,Pyruvic Acid Methyl Ester,48,1.341,Soil
Soil_2,1,B2,0.01,D-Xylose,48,1.893,Soil
Soil_2,1,B3,0.01,D-Galacturonic Acid,48,0,Soil
Soil_2,1,B4,0.01,L-Asparganine,48,2.021,Soil
Soil_2,1,C1,0.01,Tween 40,48,1.162,Soil
Soil_2,1,C2,0.01,i-Erythitol,48,0.188,Soil
Soil_2,1,C3,0.01,2-Hydroxy Benzoic Acid,48,0.847,Soil
Soil_2,1,C4,0.01,L-Phenylalanine,48,0.446,Soil
Soil_2,1,D1,0.01,Tween 80 ,48,1.169,Soil
Soil_2,1,D2,0.01,D-Mannitol,48,0,Soil
Soil_2,1,D3,0.01,4-Hydroxy Benzoic Acid,48,1.174,Soil
Soil_2,1,D4,0.01,L-Serine,48,2.013,Soil
Soil_2,1,E1,0.01,α-Cyclodextrin,48,0.581,Soil
Soil_2,1,E2,0.01,N-Acetyl-D-Glucosamine,48,1.632,Soil
Soil_2,1,E3,0.01,γ-Hydroxybutyric Acid,48,0,Soil
Soil_2,1,E4,0.01,L-Threonine,48,0.481,Soil
Soil_2,1,F1,0.01,Glycogen,48,1.764,Soil
Soil_2,1,F2,0.01,D-Glucosaminic Acid,48,0.577,Soil
Soil_2,1,F3,0.01,Itaconic Acid,48,1.145,Soil
Soil_2,1,F4,0.01,Glycyl-L-Glutamic Acid,48,0.354,Soil
Soil_2,1,G1,0.01,D-Cellobiose,48,1.441,Soil
Soil_2,1,G2,0.01,Glucose-1-Phosphate,48,0.488,Soil
Soil_2,1,G3,0.01,α-Ketobutyric Acid,48,0.512,Soil
Soil_2,1,G4,0.01,Phenylethylamine,48,1.145,Soil
Soil_2,1,H1,0.01,α-D-Lactose,48,0.131,Soil
Soil_2,1,H2,0.01,D.L -α-Glycerol Phosphate,48,0.233,Soil
Soil_2,1,H3,0.01,D-Mallic Acid,48,1.448,Soil
Soil_2,1,H4,0.01,Putrescine,48,0.793,Soil
Soil_2,1,A1,0.1,Water,48,0,Soil
Soil_2,1,A2,0.1,β-Methyl-D- Glucoside,48,0.014,Soil
Soil_2,1,A3,0.1,D-Galactonic Acid γ-Lactone,48,0.081,Soil
Soil_2,1,A4,0.1,L-Arginine,48,0.142,Soil
Soil_2,1,B1,0.1,Pyruvic Acid Methyl Ester,48,0.302,Soil
Soil_2,1,B2,0.1,D-Xylose,48,0.491,Soil
Soil_2,1,B3,0.1,D-Galacturonic Acid,48,0.443,Soil
Soil_2,1,B4,0.1,L-Asparganine,48,0.434,Soil
Soil_2,1,C1,0.1,Tween 40,48,0.153,Soil
Soil_2,1,C2,0.1,i-Erythitol,48,0.381,Soil
Soil_2,1,C3,0.1,2-Hydroxy Benzoic Acid,48,0.342,Soil
Soil_2,1,C4,0.1,L-Phenylalanine,48,0.448,Soil
Soil_2,1,D1,0.1,Tween 80 ,48,0.241,Soil
Soil_2,1,D2,0.1,D-Mannitol,48,0.471,Soil
Soil_2,1,D3,0.1,4-Hydroxy Benzoic Acid,48,0.644,Soil
Soil_2,1,D4,0.1,L-Serine,48,0.498,Soil
Soil_2,1,E1,0.1,α-Cyclodextrin,48,0.272,Soil
Soil_2,1,E2,0.1,N-Acetyl-D-Glucosamine,48,0.592,Soil
Soil_2,1,E3,0.1,γ-Hydroxybutyric Acid,48,0.554,Soil
Soil_2,1,E4,0.1,L-Threonine,48,0.39,Soil
Soil_2,1,F1,0.1,Glycogen,48,0.375,Soil
Soil_2,1,F2,0.1,D-Glucosaminic Acid,48,0.507,Soil
Soil_2,1,F3,0.1,Itaconic Acid,48,0.463,Soil
Soil_2,1,F4,0.1,Glycyl-L-Glutamic Acid,48,0.343,Soil
Soil_2,1,G1,0.1,D-Cellobiose,48,0.289,Soil
Soil_2,1,G2,0.1,Glucose-1-Phosphate,48,0.447,Soil
Soil_2,1,G3,0.1,α-Ketobutyric Acid,48,0.4,Soil
Soil_2,1,G4,0.1,Phenylethylamine,48,0.498,Soil
Soil_2,1,H1,0.1,α-D-Lactose,48,0.072,Soil
Soil_2,1,H2,0.1,D.L -α-Glycerol Phosphate,48,0.172,Soil
Soil_2,1,H3,0.1,D-Mallic Acid,48,0.274,Soil
Soil_2,1,H4,0.1,Putrescine,48,0.342,Soil
Soil_2,2,A1,0.001,Water,48,0,Soil
Soil_2,2,A2,0.001,β-Methyl-D- Glucoside,48,0.209,Soil
Soil_2,2,A3,0.001,D-Galactonic Acid γ-Lactone,48,1.365,Soil
Soil_2,2,A4,0.001,L-Arginine,48,1.988,Soil
Soil_2,2,B1,0.001,Pyruvic Acid Methyl Ester,48,1.513,Soil
Soil_2,2,B2,0.001,D-Xylose,48,0.264,Soil
Soil_2,2,B3,0.001,D-Galacturonic Acid,48,1.232,Soil
Soil_2,2,B4,0.001,L-Asparganine,48,2.518,Soil
Soil_2,2,C1,0.001,Tween 40,48,0.958,Soil
Soil_2,2,C2,0.001,i-Erythitol,48,0.462,Soil
Soil_2,2,C3,0.001,2-Hydroxy Benzoic Acid,48,0.357,Soil
Soil_2,2,C4,0.001,L-Phenylalanine,48,0.157,Soil
Soil_2,2,D1,0.001,Tween 80 ,48,1.014,Soil
Soil_2,2,D2,0.001,D-Mannitol,48,1.58,Soil
Soil_2,2,D3,0.001,4-Hydroxy Benzoic Acid,48,1.115,Soil
Soil_2,2,D4,0.001,L-Serine,48,1.762,Soil
Soil_2,2,E1,0.001,α-Cyclodextrin,48,0.169,Soil
Soil_2,2,E2,0.001,N-Acetyl-D-Glucosamine,48,0.79,Soil
Soil_2,2,E3,0.001,γ-Hydroxybutyric Acid,48,0.349,Soil
Soil_2,2,E4,0.001,L-Threonine,48,0.014,Soil
Soil_2,2,F1,0.001,Glycogen,48,0.856,Soil
Soil_2,2,F2,0.001,D-Glucosaminic Acid,48,0.317,Soil
Soil_2,2,F3,0.001,Itaconic Acid,48,0,Soil
Soil_2,2,F4,0.001,Glycyl-L-Glutamic Acid,48,0.968,Soil
Soil_2,2,G1,0.001,D-Cellobiose,48,0.309,Soil
Soil_2,2,G2,0.001,Glucose-1-Phosphate,48,0.445,Soil
Soil_2,2,G3,0.001,α-Ketobutyric Acid,48,0.293,Soil
Soil_2,2,G4,0.001,Phenylethylamine,48,1.58,Soil
Soil_2,2,H1,0.001,α-D-Lactose,48,0.144,Soil
Soil_2,2,H2,0.001,D.L -α-Glycerol Phosphate,48,0,Soil
Soil_2,2,H3,0.001,D-Mallic Acid,48,1.241,Soil
Soil_2,2,H4,0.001,Putrescine,48,1.006,Soil
Soil_2,2,A1,0.01,Water,48,0,Soil
Soil_2,2,A2,0.01,β-Methyl-D- Glucoside,48,0.96,Soil
Soil_2,2,A3,0.01,D-Galactonic Acid γ-Lactone,48,0.92,Soil
Soil_2,2,A4,0.01,L-Arginine,48,1.24,Soil
Soil_2,2,B1,0.01,Pyruvic Acid Methyl Ester,48,0.926,Soil
Soil_2,2,B2,0.01,D-Xylose,48,1.738,Soil
Soil_2,2,B3,0.01,D-Galacturonic Acid,48,1.372,Soil
Soil_2,2,B4,0.01,L-Asparganine,48,1.513,Soil
Soil_2,2,C1,0.01,Tween 40,48,0.606,Soil
Soil_2,2,C2,0.01,i-Erythitol,48,0.346,Soil
Soil_2,2,C3,0.01,2-Hydroxy Benzoic Acid,48,0.589,Soil
Soil_2,2,C4,0.01,L-Phenylalanine,48,0.143,Soil
Soil_2,2,D1,0.01,Tween 80 ,48,0.809,Soil
Soil_2,2,D2,0.01,D-Mannitol,48,1.438,Soil
Soil_2,2,D3,0.01,4-Hydroxy Benzoic Acid,48,1.077,Soil
Soil_2,2,D4,0.01,L-Serine,48,1.529,Soil
Soil_2,2,E1,0.01,α-Cyclodextrin,48,0.237,Soil
Soil_2,2,E2,0.01,N-Acetyl-D-Glucosamine,48,1.429,Soil
Soil_2,2,E3,0.01,γ-Hydroxybutyric Acid,48,0.153,Soil
Soil_2,2,E4,0.01,L-Threonine,48,0.391,Soil
Soil_2,2,F1,0.01,Glycogen,48,1.072,Soil
Soil_2,2,F2,0.01,D-Glucosaminic Acid,48,0.318,Soil
Soil_2,2,F3,0.01,Itaconic Acid,48,0.512,Soil
Soil_2,2,F4,0.01,Glycyl-L-Glutamic Acid,48,0.279,Soil
Soil_2,2,G1,0.01,D-Cellobiose,48,0.976,Soil
Soil_2,2,G2,0.01,Glucose-1-Phosphate,48,0.485,Soil
Soil_2,2,G3,0.01,α-Ketobutyric Acid,48,0,Soil
Soil_2,2,G4,0.01,Phenylethylamine,48,1.18,Soil
Soil_2,2,H1,0.01,α-D-Lactose,48,0.047,Soil
Soil_2,2,H2,0.01,D.L -α-Glycerol Phosphate,48,0.569,Soil
Soil_2,2,H3,0.01,D-Mallic Acid,48,0.949,Soil
Soil_2,2,H4,0.01,Putrescine,48,0.603,Soil
Soil_2,2,A1,0.1,Water,48,0,Soil
Soil_2,2,A2,0.1,β-Methyl-D- Glucoside,48,0.878,Soil
Soil_2,2,A3,0.1,D-Galactonic Acid γ-Lactone,48,0.717,Soil
Soil_2,2,A4,0.1,L-Arginine,48,0.984,Soil
Soil_2,2,B1,0.1,Pyruvic Acid Methyl Ester,48,0.637,Soil
Soil_2,2,B2,0.1,D-Xylose,48,1.015,Soil
Soil_2,2,B3,0.1,D-Galacturonic Acid,48,0.943,Soil
Soil_2,2,B4,0.1,L-Asparganine,48,1.25,Soil
Soil_2,2,C1,0.1,Tween 40,48,0.584,Soil
Soil_2,2,C2,0.1,i-Erythitol,48,0.295,Soil
Soil_2,2,C3,0.1,2-Hydroxy Benzoic Acid,48,0,Soil
Soil_2,2,C4,0.1,L-Phenylalanine,48,0.403,Soil
Soil_2,2,D1,0.1,Tween 80 ,48,0.805,Soil
Soil_2,2,D2,0.1,D-Mannitol,48,1.127,Soil
Soil_2,2,D3,0.1,4-Hydroxy Benzoic Acid,48,0.521,Soil
Soil_2,2,D4,0.1,L-Serine,48,1.075,Soil
Soil_2,2,E1,0.1,α-Cyclodextrin,48,0.545,Soil
Soil_2,2,E2,0.1,N-Acetyl-D-Glucosamine,48,1.103,Soil
Soil_2,2,E3,0.1,γ-Hydroxybutyric Acid,48,0,Soil
Soil_2,2,E4,0.1,L-Threonine,48,0.575,Soil
Soil_2,2,F1,0.1,Glycogen,48,0.811,Soil
Soil_2,2,F2,0.1,D-Glucosaminic Acid,48,0.4,Soil
Soil_2,2,F3,0.1,Itaconic Acid,48,0.683,Soil
Soil_2,2,F4,0.1,Glycyl-L-Glutamic Acid,48,0.319,Soil
Soil_2,2,G1,0.1,D-Cellobiose,48,0.821,Soil
Soil_2,2,G2,0.1,Glucose-1-Phosphate,48,0,Soil
Soil_2,2,G3,0.1,α-Ketobutyric Acid,48,0.385,Soil
Soil_2,2,G4,0.1,Phenylethylamine,48,0.112,Soil
Soil_2,2,H1,0.1,α-D-Lactose,48,0.559,Soil
Soil_2,2,H2,0.1,D.L -α-Glycerol Phosphate,48,0.273,Soil
Soil_2,2,H3,0.1,D-Mallic Acid,48,0.446,Soil
Soil_2,2,H4,0.1,Putrescine,48,0.653,Soil
Soil_2,3,A1,0.001,Water,48,0,Soil
Soil_2,3,A2,0.001,β-Methyl-D- Glucoside,48,0,Soil
Soil_2,3,A3,0.001,D-Galactonic Acid γ-Lactone,48,0.729,Soil
Soil_2,3,A4,0.001,L-Arginine,48,2.332,Soil
Soil_2,3,B1,0.001,Pyruvic Acid Methyl Ester,48,1.167,Soil
Soil_2,3,B2,0.001,D-Xylose,48,0,Soil
Soil_2,3,B3,0.001,D-Galacturonic Acid,48,2.154,Soil
Soil_2,3,B4,0.001,L-Asparganine,48,2.785,Soil
Soil_2,3,C1,0.001,Tween 40,48,1.424,Soil
Soil_2,3,C2,0.001,i-Erythitol,48,0,Soil
Soil_2,3,C3,0.001,2-Hydroxy Benzoic Acid,48,0,Soil
Soil_2,3,C4,0.001,L-Phenylalanine,48,0.103,Soil
Soil_2,3,D1,0.001,Tween 80 ,48,1.494,Soil
Soil_2,3,D2,0.001,D-Mannitol,48,1.778,Soil
Soil_2,3,D3,0.001,4-Hydroxy Benzoic Acid,48,1.465,Soil
Soil_2,3,D4,0.001,L-Serine,48,2.451,Soil
Soil_2,3,E1,0.001,α-Cyclodextrin,48,0.251,Soil
Soil_2,3,E2,0.001,N-Acetyl-D-Glucosamine,48,0.85,Soil
Soil_2,3,E3,0.001,γ-Hydroxybutyric Acid,48,0.476,Soil
Soil_2,3,E4,0.001,L-Threonine,48,0,Soil
Soil_2,3,F1,0.001,Glycogen,48,2.022,Soil
Soil_2,3,F2,0.001,D-Glucosaminic Acid,48,0.871,Soil
Soil_2,3,F3,0.001,Itaconic Acid,48,0,Soil
Soil_2,3,F4,0.001,Glycyl-L-Glutamic Acid,48,0.235,Soil
Soil_2,3,G1,0.001,D-Cellobiose,48,2.048,Soil
Soil_2,3,G2,0.001,Glucose-1-Phosphate,48,0,Soil
Soil_2,3,G3,0.001,α-Ketobutyric Acid,48,0.195,Soil
Soil_2,3,G4,0.001,Phenylethylamine,48,0.538,Soil
Soil_2,3,H1,0.001,α-D-Lactose,48,0,Soil
